"Mod name","Registry name","Item ID","Display name","Exists"
"Environmental","environmental:stripped_willow_log","environmental:stripped_willow_log","Stripped Willow Log","true"
"Environmental","environmental:stripped_willow_post","environmental:stripped_willow_post","Stripped Willow Post","true"
"Environmental","environmental:stripped_willow_wood","environmental:stripped_willow_wood","Stripped Willow Wood","true"
"Environmental","environmental:stripped_wisteria_log","environmental:stripped_wisteria_log","Stripped Wisteria Log","true"
"Environmental","environmental:stripped_wisteria_post","environmental:stripped_wisteria_post","Stripped Wisteria Post","true"
"Environmental","environmental:stripped_wisteria_wood","environmental:stripped_wisteria_wood","Stripped Wisteria Wood","true"
"Environmental","environmental:tall_cattail","environmental:tall_cattail","Tall Cattail","true"
"Environmental","environmental:tall_dead_bush","environmental:tall_dead_bush","Tall Dead Bush","true"
"Environmental","environmental:terracotta_brick_slab","environmental:terracotta_brick_slab","Terracotta Brick Slab","true"
"Environmental","environmental:terracotta_brick_stairs","environmental:terracotta_brick_stairs","Terracotta Brick Stairs","true"
"Environmental","environmental:terracotta_brick_vertical_slab","environmental:terracotta_brick_vertical_slab","Terracotta Brick Vertical Slab","true"
"Environmental","environmental:terracotta_brick_wall","environmental:terracotta_brick_wall","Terracotta Brick Wall","true"
"Environmental","environmental:terracotta_bricks","environmental:terracotta_bricks","Terracotta Bricks","true"
"Environmental","environmental:truffle_crate","environmental:truffle_crate","Truffle Crate","true"
"Environmental","environmental:turtle_egg_crate","environmental:turtle_egg_crate","Turtle Egg Crate","true"
"Environmental","environmental:twig_chicken_nest","","Twig Nest with Chicken Eggs","true"
"Environmental","environmental:twig_duck_nest","","Twig Nest with Duck Eggs","true"
"Environmental","environmental:twig_nest","environmental:twig_nest","Twig Nest","true"
"Environmental","environmental:twig_turkey_nest","","Twig Nest with Turkey Eggs","true"
"Environmental","environmental:vertical_cherry_planks","environmental:vertical_cherry_planks","Vertical Cherry Planks","true"
"Environmental","environmental:vertical_willow_planks","environmental:vertical_willow_planks","Vertical Willow Planks","true"
"Environmental","environmental:vertical_wisteria_planks","environmental:vertical_wisteria_planks","Vertical Wisteria Planks","true"
"Environmental","environmental:violet","environmental:violet","Violet","true"
"Environmental","environmental:white_delphinium","environmental:white_delphinium","White Delphinium","true"
"Environmental","environmental:white_hanging_wisteria_leaves","environmental:white_hanging_wisteria_leaves","White Hanging Wisteria Leaves","true"
"Environmental","environmental:white_lotus_flower","environmental:white_lotus_flower","White Lotus Flower","true"
"Environmental","environmental:white_terracotta_brick_slab","environmental:white_terracotta_brick_slab","White Terracotta Brick Slab","true"
"Environmental","environmental:white_terracotta_brick_stairs","environmental:white_terracotta_brick_stairs","White Terracotta Brick Stairs","true"
"Environmental","environmental:white_terracotta_brick_vertical_slab","environmental:white_terracotta_brick_vertical_slab","White Terracotta Brick Vertical Slab","true"
"Environmental","environmental:white_terracotta_brick_wall","environmental:white_terracotta_brick_wall","White Terracotta Brick Wall","true"
"Environmental","environmental:white_terracotta_bricks","environmental:white_terracotta_bricks","White Terracotta Bricks","true"
"Environmental","environmental:white_wisteria_hedge","environmental:white_wisteria_hedge","White Wisteria Hedge","true"
"Environmental","environmental:white_wisteria_leaf_carpet","environmental:white_wisteria_leaf_carpet","White Wisteria Leaf Carpet","true"
"Environmental","environmental:white_wisteria_leaves","environmental:white_wisteria_leaves","White Wisteria Leaves","true"
"Environmental","environmental:white_wisteria_sapling","environmental:white_wisteria_sapling","White Wisteria Sapling","true"
"Environmental","environmental:willow_beehive","environmental:willow_beehive","Willow Beehive","true"
"Environmental","environmental:willow_bookshelf","environmental:willow_bookshelf","Willow Bookshelf","true"
"Environmental","environmental:willow_button","environmental:willow_button","Willow Button","true"
"Environmental","environmental:willow_chest","environmental:willow_chest","Willow Chest","true"
"Environmental","environmental:willow_door","environmental:willow_door","Willow Door","true"
"Environmental","environmental:willow_fence","environmental:willow_fence","Willow Fence","true"
"Environmental","environmental:willow_fence_gate","environmental:willow_fence_gate","Willow Fence Gate","true"
"Environmental","environmental:willow_hedge","environmental:willow_hedge","Willow Hedge","true"
"Environmental","environmental:willow_ladder","environmental:willow_ladder","Willow Ladder","true"
"Environmental","environmental:willow_leaf_carpet","environmental:willow_leaf_carpet","Willow Leaf Carpet","true"
"Environmental","environmental:willow_leaves","environmental:willow_leaves","Willow Leaves","true"
"Environmental","environmental:willow_log","environmental:willow_log","Willow Log","true"
"Environmental","environmental:willow_planks","environmental:willow_planks","Willow Planks","true"
"Environmental","environmental:willow_post","environmental:willow_post","Willow Post","true"
"Environmental","environmental:willow_pressure_plate","environmental:willow_pressure_plate","Willow Pressure Plate","true"
"Environmental","environmental:willow_sapling","environmental:willow_sapling","Willow Sapling","true"
"Environmental","environmental:willow_sign","environmental:willow_sign","Willow Sign","true"
"Environmental","environmental:willow_slab","environmental:willow_slab","Willow Slab","true"
"Environmental","environmental:willow_stairs","environmental:willow_stairs","Willow Stairs","true"
"Environmental","environmental:willow_trapdoor","environmental:willow_trapdoor","Willow Trapdoor","true"
"Environmental","environmental:willow_trapped_chest","environmental:willow_trapped_chest","Willow Trapped Chest","true"
"Environmental","environmental:willow_vertical_slab","environmental:willow_vertical_slab","Willow Vertical Slab","true"
"Environmental","environmental:willow_wall_sign","environmental:willow_sign","Willow Sign","true"
"Environmental","environmental:willow_wood","environmental:willow_wood","Willow Wood","true"
"Environmental","environmental:wisteria_beehive","environmental:wisteria_beehive","Wisteria Beehive","true"
"Environmental","environmental:wisteria_bookshelf","environmental:wisteria_bookshelf","Wisteria Bookshelf","true"
"Environmental","environmental:wisteria_button","environmental:wisteria_button","Wisteria Button","true"
"Environmental","environmental:wisteria_chest","environmental:wisteria_chest","Wisteria Chest","true"
"Environmental","environmental:wisteria_door","environmental:wisteria_door","Wisteria Door","true"
"Environmental","environmental:wisteria_fence","environmental:wisteria_fence","Wisteria Fence","true"
"Environmental","environmental:wisteria_fence_gate","environmental:wisteria_fence_gate","Wisteria Fence Gate","true"
"Environmental","environmental:wisteria_ladder","environmental:wisteria_ladder","Wisteria Ladder","true"
"Environmental","environmental:wisteria_log","environmental:wisteria_log","Wisteria Log","true"
"Environmental","environmental:wisteria_planks","environmental:wisteria_planks","Wisteria Planks","true"
"Environmental","environmental:wisteria_post","environmental:wisteria_post","Wisteria Post","true"
"Environmental","environmental:wisteria_pressure_plate","environmental:wisteria_pressure_plate","Wisteria Pressure Plate","true"
"Environmental","environmental:wisteria_sign","environmental:wisteria_sign","Wisteria Sign","true"
"Environmental","environmental:wisteria_slab","environmental:wisteria_slab","Wisteria Slab","true"
"Environmental","environmental:wisteria_stairs","environmental:wisteria_stairs","Wisteria Stairs","true"
"Environmental","environmental:wisteria_trapdoor","environmental:wisteria_trapdoor","Wisteria Trapdoor","true"
"Environmental","environmental:wisteria_trapped_chest","environmental:wisteria_trapped_chest","Wisteria Trapped Chest","true"
"Environmental","environmental:wisteria_vertical_slab","environmental:wisteria_vertical_slab","Wisteria Vertical Slab","true"
"Environmental","environmental:wisteria_wall_sign","environmental:wisteria_sign","Wisteria Sign","true"
"Environmental","environmental:wisteria_wood","environmental:wisteria_wood","Wisteria Wood","true"
"Environmental","environmental:yak_hair_block","environmental:yak_hair_block","Yak Hair Block","true"
"Environmental","environmental:yak_hair_rug","environmental:yak_hair_rug","Yak Hair Rug","true"
"Environmental","environmental:yellow_hibiscus","environmental:yellow_hibiscus","Yellow Hibiscus","true"
"Environmental","environmental:yellow_terracotta_brick_slab","environmental:yellow_terracotta_brick_slab","Yellow Terracotta Brick Slab","true"
"Environmental","environmental:yellow_terracotta_brick_stairs","environmental:yellow_terracotta_brick_stairs","Yellow Terracotta Brick Stairs","true"
"Environmental","environmental:yellow_terracotta_brick_vertical_slab","environmental:yellow_terracotta_brick_vertical_slab","Yellow Terracotta Brick Vertical Slab","true"
"Environmental","environmental:yellow_terracotta_brick_wall","environmental:yellow_terracotta_brick_wall","Yellow Terracotta Brick Wall","true"
"Environmental","environmental:yellow_terracotta_bricks","environmental:yellow_terracotta_bricks","Yellow Terracotta Bricks","true"
"Etched","etched:album_jukebox","etched:album_jukebox","Album Jukebox","true"
"Etched","etched:etching_table","etched:etching_table","Etching Table","true"
"Extended Crafting","extendedcrafting:advanced_auto_table","extendedcrafting:advanced_auto_table","Advanced Auto Crafting Table","true"
"Extended Crafting","extendedcrafting:advanced_table","extendedcrafting:advanced_table","Advanced Crafting Table","true"
"Extended Crafting","extendedcrafting:basic_auto_table","extendedcrafting:basic_auto_table","Basic Auto Crafting Table","true"
"Extended Crafting","extendedcrafting:basic_table","extendedcrafting:basic_table","Basic Crafting Table","true"
"Extended Crafting","extendedcrafting:black_iron_block","extendedcrafting:black_iron_block","Black Iron Block","true"
"Extended Crafting","extendedcrafting:compressor","extendedcrafting:compressor","Quantum Compressor","true"
"Extended Crafting","extendedcrafting:crafting_core","extendedcrafting:crafting_core","Crafting Core","true"
"Extended Crafting","extendedcrafting:crystaltine_block","extendedcrafting:crystaltine_block","Crystaltine Block","true"
"Extended Crafting","extendedcrafting:elite_auto_table","extendedcrafting:elite_auto_table","Elite Auto Crafting Table","true"
"Extended Crafting","extendedcrafting:elite_table","extendedcrafting:elite_table","Elite Crafting Table","true"
"Extended Crafting","extendedcrafting:ender_alternator","extendedcrafting:ender_alternator","Ender Alternator","true"
"Extended Crafting","extendedcrafting:ender_crafter","extendedcrafting:ender_crafter","Ender Crafter","true"
"Extended Crafting","extendedcrafting:ender_ingot_block","extendedcrafting:ender_ingot_block","Ender Ingot Block","true"
"Extended Crafting","extendedcrafting:ender_star_block","extendedcrafting:ender_star_block","Ender Star Block","true"
"Extended Crafting","extendedcrafting:enhanced_ender_ingot_block","extendedcrafting:enhanced_ender_ingot_block","Enhanced Ender Ingot Block","true"
"Extended Crafting","extendedcrafting:frame","extendedcrafting:frame","Black Iron Frame","true"
"Extended Crafting","extendedcrafting:luminessence_block","extendedcrafting:luminessence_block","Luminessence Block","true"
"Extended Crafting","extendedcrafting:nether_star_block","extendedcrafting:nether_star_block","Nether Star Block","true"
"Extended Crafting","extendedcrafting:pedestal","extendedcrafting:pedestal","Pedestal","true"
"Extended Crafting","extendedcrafting:redstone_ingot_block","extendedcrafting:redstone_ingot_block","Redstone Ingot Block","true"
"Extended Crafting","extendedcrafting:the_ultimate_block","extendedcrafting:the_ultimate_block","The Ultimate Block","true"
"Extended Crafting","extendedcrafting:ultimate_auto_table","extendedcrafting:ultimate_auto_table","Ultimate Auto Crafting Table","true"
"Extended Crafting","extendedcrafting:ultimate_table","extendedcrafting:ultimate_table","Ultimate Crafting Table","true"
"Extra Storage","extrastorage:advanced_exporter","extrastorage:advanced_exporter","Advanced Exporter","true"
"Extra Storage","extrastorage:advanced_importer","extrastorage:advanced_importer","Advanced Importer","true"
"Extra Storage","extrastorage:block_1024k","extrastorage:block_1024k","1024k Storage Block","true"
"Extra Storage","extrastorage:block_1048576k_fluid","extrastorage:block_1048576k_fluid","1048576k Fluid Storage Block","true"
"Extra Storage","extrastorage:block_16384k","extrastorage:block_16384k","16384k Storage Block","true"
"Extra Storage","extrastorage:block_16384k_fluid","extrastorage:block_16384k_fluid","16384k Fluid Storage Block","true"
"Extra Storage","extrastorage:block_256k","extrastorage:block_256k","256k Storage Block","true"
