"Mod name","Registry name","Item ID","Display name","Exists","Tags"
"Emendatus Enigmatica","emendatusenigmatica:invar_block","emendatusenigmatica:invar_block","Block of Invar","true","forge:storage_blocks, forge:storage_blocks/invar, minecraft:beacon_base_blocks"
"Emendatus Enigmatica","emendatusenigmatica:iron_andesite_ore","emendatusenigmatica:iron_andesite_ore","Iron Ore - Andesite","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_basalt_ore","emendatusenigmatica:iron_basalt_ore","Iron Ore - Basalt","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_blackstone_ore","emendatusenigmatica:iron_blackstone_ore","Iron Ore - Blackstone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_blue_netherrack_ore","emendatusenigmatica:iron_blue_netherrack_ore","Iron Ore - Blue Netherrack","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_brimstone_ore","emendatusenigmatica:iron_brimstone_ore","Iron Ore - Brimstone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_c_limestone_ore","emendatusenigmatica:iron_c_limestone_ore","Iron Ore - Limestone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_cryptic_stone_ore","emendatusenigmatica:iron_cryptic_stone_ore","Iron Ore - Cryptic Stone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_deepslate_ore","emendatusenigmatica:iron_deepslate_ore","Iron Ore - Deepslate","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_diorite_ore","emendatusenigmatica:iron_diorite_ore","Iron Ore - Diorite","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_end_stone_ore","emendatusenigmatica:iron_end_stone_ore","Iron Ore - End Stone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_ether_stone_ore","emendatusenigmatica:iron_ether_stone_ore","Iron Ore - Ether Stone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_flavolite_ore","emendatusenigmatica:iron_flavolite_ore","Iron Ore - Flavolite","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_gabbro_ore","emendatusenigmatica:iron_gabbro_ore","Iron Ore - Gabbro","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_granite_ore","emendatusenigmatica:iron_granite_ore","Iron Ore - Granite","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_gravel_ore","emendatusenigmatica:iron_gravel_ore","Iron Ore - Gravel","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_jasper_ore","emendatusenigmatica:iron_jasper_ore","Iron Ore - Jasper","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_marble_ore","emendatusenigmatica:iron_marble_ore","Iron Ore - Marble","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_mossy_stone_ore","emendatusenigmatica:iron_mossy_stone_ore","Iron Ore - Mossy Stone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_netherrack_ore","emendatusenigmatica:iron_netherrack_ore","Iron Ore - Netherrack","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_nylium_soul_soil_ore","emendatusenigmatica:iron_nylium_soul_soil_ore","Iron Ore - Nylium Soul Soil","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_ore","emendatusenigmatica:iron_ore","Iron Ore","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_raw_marble_ore","emendatusenigmatica:iron_raw_marble_ore","Iron Ore - Marble","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_sand_ore","emendatusenigmatica:iron_sand_ore","Iron Ore - Sand","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_scoria_ore","emendatusenigmatica:iron_scoria_ore","Iron Ore - Scoria","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_slate_ore","emendatusenigmatica:iron_slate_ore","Iron Ore - Slate","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_soul_soil_ore","emendatusenigmatica:iron_soul_soil_ore","Iron Ore - Soul Soil","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_subzero_ash_ore","emendatusenigmatica:iron_subzero_ash_ore","Iron Ore - Subzero Ash Block","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_sulphuric_rock_ore","emendatusenigmatica:iron_sulphuric_rock_ore","Iron Ore - Sulphuric Rock","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_violecite_ore","emendatusenigmatica:iron_violecite_ore","Iron Ore - Violecite","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:iron_weathered_limestone_ore","emendatusenigmatica:iron_weathered_limestone_ore","Iron Ore - Weathered Limestone","true","forge:ores, forge:ores/iron, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_andesite_ore","emendatusenigmatica:lapis_andesite_ore","Lapis Lazuli Ore - Andesite","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_basalt_ore","emendatusenigmatica:lapis_basalt_ore","Lapis Lazuli Ore - Basalt","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_blackstone_ore","emendatusenigmatica:lapis_blackstone_ore","Lapis Lazuli Ore - Blackstone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_blue_netherrack_ore","emendatusenigmatica:lapis_blue_netherrack_ore","Lapis Lazuli Ore - Blue Netherrack","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_brimstone_ore","emendatusenigmatica:lapis_brimstone_ore","Lapis Lazuli Ore - Brimstone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_c_limestone_ore","emendatusenigmatica:lapis_c_limestone_ore","Lapis Lazuli Ore - Limestone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_cryptic_stone_ore","emendatusenigmatica:lapis_cryptic_stone_ore","Lapis Lazuli Ore - Cryptic Stone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_deepslate_ore","emendatusenigmatica:lapis_deepslate_ore","Lapis Lazuli Ore - Deepslate","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_diorite_ore","emendatusenigmatica:lapis_diorite_ore","Lapis Lazuli Ore - Diorite","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_end_stone_ore","emendatusenigmatica:lapis_end_stone_ore","Lapis Lazuli Ore - End Stone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_ether_stone_ore","emendatusenigmatica:lapis_ether_stone_ore","Lapis Lazuli Ore - Ether Stone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_flavolite_ore","emendatusenigmatica:lapis_flavolite_ore","Lapis Lazuli Ore - Flavolite","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_gabbro_ore","emendatusenigmatica:lapis_gabbro_ore","Lapis Lazuli Ore - Gabbro","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_granite_ore","emendatusenigmatica:lapis_granite_ore","Lapis Lazuli Ore - Granite","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_gravel_ore","emendatusenigmatica:lapis_gravel_ore","Lapis Lazuli Ore - Gravel","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_jasper_ore","emendatusenigmatica:lapis_jasper_ore","Lapis Lazuli Ore - Jasper","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_marble_ore","emendatusenigmatica:lapis_marble_ore","Lapis Lazuli Ore - Marble","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_mossy_stone_ore","emendatusenigmatica:lapis_mossy_stone_ore","Lapis Lazuli Ore - Mossy Stone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_netherrack_ore","emendatusenigmatica:lapis_netherrack_ore","Lapis Lazuli Ore - Netherrack","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_nylium_soul_soil_ore","emendatusenigmatica:lapis_nylium_soul_soil_ore","Lapis Lazuli Ore - Nylium Soul Soil","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_ore","emendatusenigmatica:lapis_ore","Lapis Lazuli Ore","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_raw_marble_ore","emendatusenigmatica:lapis_raw_marble_ore","Lapis Lazuli Ore - Marble","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_sand_ore","emendatusenigmatica:lapis_sand_ore","Lapis Lazuli Ore - Sand","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_scoria_ore","emendatusenigmatica:lapis_scoria_ore","Lapis Lazuli Ore - Scoria","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_slate_ore","emendatusenigmatica:lapis_slate_ore","Lapis Lazuli Ore - Slate","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_soul_soil_ore","emendatusenigmatica:lapis_soul_soil_ore","Lapis Lazuli Ore - Soul Soil","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_subzero_ash_ore","emendatusenigmatica:lapis_subzero_ash_ore","Lapis Lazuli Ore - Subzero Ash Block","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_sulphuric_rock_ore","emendatusenigmatica:lapis_sulphuric_rock_ore","Lapis Lazuli Ore - Sulphuric Rock","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_violecite_ore","emendatusenigmatica:lapis_violecite_ore","Lapis Lazuli Ore - Violecite","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:lapis_weathered_limestone_ore","emendatusenigmatica:lapis_weathered_limestone_ore","Lapis Lazuli Ore - Weathered Limestone","true","forge:ores, forge:ores/lapis, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
