"Mod name","Registry name","Hardness","Resistance"
"Environmental","environmental:wisteria_pressure_plate",0.50,0.50
"Environmental","environmental:wisteria_sign",1.00,1.00
"Environmental","environmental:wisteria_slab",2.00,3.00
"Environmental","environmental:wisteria_stairs",2.00,3.00
"Environmental","environmental:wisteria_trapdoor",3.00,3.00
"Environmental","environmental:wisteria_trapped_chest",2.50,2.50
"Environmental","environmental:wisteria_vertical_slab",2.00,3.00
"Environmental","environmental:wisteria_wall_sign",1.00,1.00
"Environmental","environmental:wisteria_wood",2.00,2.00
"Environmental","environmental:yak_hair_block",0.80,0.80
"Environmental","environmental:yak_hair_rug",0.10,0.10
"Environmental","environmental:yellow_hibiscus",0.00,0.00
"Environmental","environmental:yellow_terracotta_brick_slab",1.25,4.20
"Environmental","environmental:yellow_terracotta_brick_stairs",1.25,4.20
"Environmental","environmental:yellow_terracotta_brick_vertical_slab",1.25,4.20
"Environmental","environmental:yellow_terracotta_brick_wall",1.25,4.20
"Environmental","environmental:yellow_terracotta_bricks",1.25,4.20
"Etched","etched:album_jukebox",2.00,6.00
"Etched","etched:etching_table",2.50,2.50
"Extended Crafting","extendedcrafting:advanced_auto_table",5.00,10.00
"Extended Crafting","extendedcrafting:advanced_table",5.00,10.00
"Extended Crafting","extendedcrafting:basic_auto_table",5.00,10.00
"Extended Crafting","extendedcrafting:basic_table",5.00,10.00
"Extended Crafting","extendedcrafting:black_iron_block",5.00,10.00
"Extended Crafting","extendedcrafting:compressor",5.00,10.00
"Extended Crafting","extendedcrafting:crafting_core",5.00,10.00
"Extended Crafting","extendedcrafting:crystaltine_block",5.00,10.00
"Extended Crafting","extendedcrafting:elite_auto_table",5.00,10.00
"Extended Crafting","extendedcrafting:elite_table",5.00,10.00
"Extended Crafting","extendedcrafting:ender_alternator",5.00,10.00
"Extended Crafting","extendedcrafting:ender_crafter",6.00,12.00
"Extended Crafting","extendedcrafting:ender_ingot_block",5.00,10.00
"Extended Crafting","extendedcrafting:ender_star_block",5.00,10.00
"Extended Crafting","extendedcrafting:enhanced_ender_ingot_block",5.00,10.00
"Extended Crafting","extendedcrafting:frame",5.00,10.00
"Extended Crafting","extendedcrafting:luminessence_block",5.00,10.00
"Extended Crafting","extendedcrafting:nether_star_block",5.00,10.00
"Extended Crafting","extendedcrafting:pedestal",5.00,10.00
"Extended Crafting","extendedcrafting:redstone_ingot_block",5.00,10.00
"Extended Crafting","extendedcrafting:the_ultimate_block",5.00,10.00
"Extended Crafting","extendedcrafting:ultimate_auto_table",5.00,10.00
"Extended Crafting","extendedcrafting:ultimate_table",5.00,10.00
"Extra Storage","extrastorage:advanced_exporter",0.35,0.35
"Extra Storage","extrastorage:advanced_importer",0.35,0.35
"Extra Storage","extrastorage:block_1024k",1.90,1.90
"Extra Storage","extrastorage:block_1048576k_fluid",1.90,1.90
"Extra Storage","extrastorage:block_16384k",1.90,1.90
"Extra Storage","extrastorage:block_16384k_fluid",1.90,1.90
"Extra Storage","extrastorage:block_256k",1.90,1.90
"Extra Storage","extrastorage:block_262144k_fluid",1.90,1.90
"Extra Storage","extrastorage:block_4096k",1.90,1.90
"Extra Storage","extrastorage:block_65536k_fluid",1.90,1.90
"Extra Storage","extrastorage:diamond_crafter",1.90,1.90
"Extra Storage","extrastorage:gold_crafter",1.90,1.90
"Extra Storage","extrastorage:iron_crafter",1.90,1.90
"Extra Storage","extrastorage:netherite_crafter",1.90,1.90
"FTB Quests","ftbquests:barrier",-1.00,6000000.00
"FTB Quests","ftbquests:detector",0.30,0.30
"FTB Quests","ftbquests:stage_barrier",-1.00,6000000.00
"Farmer's Delight","farmersdelight:acacia_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:apple_pie",0.50,0.50
"Farmer's Delight","farmersdelight:basket",1.50,1.50
"Farmer's Delight","farmersdelight:beetroot_crate",2.00,3.00
"Farmer's Delight","farmersdelight:birch_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:black_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:black_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:blue_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:blue_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:brown_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:brown_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:brown_mushroom_colony",0.00,0.00
"Farmer's Delight","farmersdelight:cabbage_crate",2.00,3.00
"Farmer's Delight","farmersdelight:cabbages",0.00,0.00
"Farmer's Delight","farmersdelight:canvas_rug",0.20,0.20
"Farmer's Delight","farmersdelight:canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:carrot_crate",2.00,3.00
"Farmer's Delight","farmersdelight:chocolate_pie",0.50,0.50
"Farmer's Delight","farmersdelight:cooking_pot",2.00,6.00
"Farmer's Delight","farmersdelight:crimson_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:cutting_board",2.00,2.00
"Farmer's Delight","farmersdelight:cyan_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:cyan_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:dark_oak_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:full_tatami_mat",0.30,0.30
"Farmer's Delight","farmersdelight:gray_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:gray_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:green_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:green_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:half_tatami_mat",0.30,0.30
"Farmer's Delight","farmersdelight:honey_glazed_ham_block",0.80,0.80
"Farmer's Delight","farmersdelight:jungle_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:light_blue_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:light_blue_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:light_gray_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:light_gray_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:lime_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:lime_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:magenta_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:magenta_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:oak_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:onion_crate",2.00,3.00
"Farmer's Delight","farmersdelight:onions",0.00,0.00
"Farmer's Delight","farmersdelight:orange_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:orange_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:organic_compost",1.20,1.20
"Farmer's Delight","farmersdelight:pink_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:pink_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:potato_crate",2.00,3.00
"Farmer's Delight","farmersdelight:purple_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:purple_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:red_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:red_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:red_mushroom_colony",0.00,0.00
"Farmer's Delight","farmersdelight:rice_bag",0.80,0.80
"Farmer's Delight","farmersdelight:rice_bale",0.50,0.50
"Farmer's Delight","farmersdelight:rice_crop",0.20,0.20
"Farmer's Delight","farmersdelight:rice_upper_crop",0.00,0.00
"Farmer's Delight","farmersdelight:rich_soil",0.50,0.50
"Farmer's Delight","farmersdelight:rich_soil_farmland",0.60,0.60
"Farmer's Delight","farmersdelight:roast_chicken_block",0.80,0.80
"Farmer's Delight","farmersdelight:rope",0.20,0.20
"Farmer's Delight","farmersdelight:safety_net",0.20,0.20
"Farmer's Delight","farmersdelight:shepherds_pie_block",0.50,0.50
"Farmer's Delight","farmersdelight:skillet",0.50,6.00
"Farmer's Delight","farmersdelight:spruce_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:stove",2.00,6.00
"Farmer's Delight","farmersdelight:straw_bale",0.50,0.50
"Farmer's Delight","farmersdelight:stuffed_pumpkin_block",1.00,1.00
"Farmer's Delight","farmersdelight:sweet_berry_cheesecake",0.50,0.50
"Farmer's Delight","farmersdelight:tatami",0.80,0.80
"Farmer's Delight","farmersdelight:tomato_crate",2.00,3.00
"Farmer's Delight","farmersdelight:tomatoes",0.00,0.00
"Farmer's Delight","farmersdelight:warped_pantry",2.50,2.50
"Farmer's Delight","farmersdelight:white_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:white_canvas_wall_sign",1.00,1.00
"Farmer's Delight","farmersdelight:wild_beetroots",0.00,0.00
"Farmer's Delight","farmersdelight:wild_cabbages",0.00,0.00
"Farmer's Delight","farmersdelight:wild_carrots",0.00,0.00
"Farmer's Delight","farmersdelight:wild_onions",0.00,0.00
"Farmer's Delight","farmersdelight:wild_potatoes",0.00,0.00
"Farmer's Delight","farmersdelight:wild_rice",0.00,0.00
"Farmer's Delight","farmersdelight:wild_tomatoes",0.00,0.00
"Farmer's Delight","farmersdelight:yellow_canvas_sign",1.00,1.00
"Farmer's Delight","farmersdelight:yellow_canvas_wall_sign",1.00,1.00
"Flopper","flopper:flopper",3.00,4.80
"Framed Compacting Drawers","framedcompactdrawers:framed_compact_drawer",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_drawer_controller",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_full_four",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_full_one",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_full_two",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_half_four",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_half_one",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_half_two",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_slave",5.00,5.00
"Framed Compacting Drawers","framedcompactdrawers:framed_trim",5.00,5.00
"Fruitful","fruitful:apple_oak_hedge",2.00,3.00
"Fruitful","fruitful:apple_oak_leaf_carpet",0.00,0.00
"Fruitful","fruitful:apple_oak_leaves",0.20,0.20
"Fruitful","fruitful:blossoming_oak_hedge",2.00,3.00
"Fruitful","fruitful:blossoming_oak_leaf_carpet",0.00,0.00
"Fruitful","fruitful:blossoming_oak_leaves",0.20,0.20
"Fruitful","fruitful:budding_oak_hedge",2.00,3.00
"Fruitful","fruitful:budding_oak_leaf_carpet",0.00,0.00
"Fruitful","fruitful:budding_oak_leaves",0.20,0.20
"Fruitful","fruitful:flowering_oak_hedge",2.00,3.00
"Fruitful","fruitful:flowering_oak_leaf_carpet",0.00,0.00
"Fruitful","fruitful:flowering_oak_leaves",0.20,0.20
"Fruitful","fruitful:flowering_oak_sapling",0.00,0.00
"Fruitful","fruitful:potted_flowering_oak_sapling",0.00,0.00
"Immersive Cooking","immersivecooking:acacia_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:acacia_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:acacia_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:acacia_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:acacia_stone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:andesite_countertop",0.80,0.20
"Immersive Cooking","immersivecooking:birch_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:birch_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:birch_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:birch_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:birch_stone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:blackstone_countertop",0.80,0.20
"Immersive Cooking","immersivecooking:crimson_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:crimson_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:crimson_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:crimson_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:crimson_stone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:dark_oak_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:dark_oak_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:dark_oak_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:dark_oak_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:dark_oak_stone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:diorite_countertop",0.80,0.20
"Immersive Cooking","immersivecooking:glazed_tiles",0.80,0.20
"Immersive Cooking","immersivecooking:granite_countertop",0.80,0.20
"Immersive Cooking","immersivecooking:jungle_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:jungle_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:jungle_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:jungle_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:jungle_stone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:oak_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:oak_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:oak_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:oak_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:oak_stone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:spruce_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:spruce_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:spruce_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:spruce_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:spruce_stone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:stone_countertop",0.80,0.20
"Immersive Cooking","immersivecooking:stove_hood",0.80,0.20
"Immersive Cooking","immersivecooking:warped_andesite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:warped_blackstone_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:warped_diorite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:warped_granite_pantry",2.50,2.50
"Immersive Cooking","immersivecooking:warped_stone_pantry",2.50,2.50
"Immersive Engineering","immersiveengineering:advanced_blast_furnace",2.00,20.00
"Immersive Engineering","immersiveengineering:alloy_smelter",2.00,20.00
"Immersive Engineering","immersiveengineering:alloybrick",2.00,10.00
"Immersive Engineering","immersiveengineering:alu_fence",3.00,15.00
"Immersive Engineering","immersiveengineering:alu_post",3.00,15.00
"Immersive Engineering","immersiveengineering:alu_scaffolding_grate_top",3.00,15.00
"Immersive Engineering","immersiveengineering:alu_scaffolding_standard",3.00,15.00
"Immersive Engineering","immersiveengineering:alu_scaffolding_wooden_top",3.00,15.00
"Immersive Engineering","immersiveengineering:alu_slope",3.00,15.00
"Immersive Engineering","immersiveengineering:alu_wallmount",3.00,15.00
"Immersive Engineering","immersiveengineering:arc_furnace",3.00,15.00
"Immersive Engineering","immersiveengineering:assembler",3.00,15.00
"Immersive Engineering","immersiveengineering:auto_workbench",3.00,15.00
"Immersive Engineering","immersiveengineering:balloon",0.80,0.80
"Immersive Engineering","immersiveengineering:biodiesel_fluid_block",0.00,0.00
"Immersive Engineering","immersiveengineering:blast_furnace",2.00,20.00
"Immersive Engineering","immersiveengineering:blastbrick",2.00,10.00
"Immersive Engineering","immersiveengineering:blastbrick_reinforced",2.00,10.00
"Immersive Engineering","immersiveengineering:blastfurnace_preheater",3.00,15.00
"Immersive Engineering","immersiveengineering:bottling_machine",3.00,15.00
"Immersive Engineering","immersiveengineering:breaker_switch",3.00,15.00
"Immersive Engineering","immersiveengineering:bucket_wheel",3.00,15.00
"Immersive Engineering","immersiveengineering:capacitor_creative",3.00,15.00
"Immersive Engineering","immersiveengineering:capacitor_hv",3.00,15.00
"Immersive Engineering","immersiveengineering:capacitor_lv",3.00,15.00
"Immersive Engineering","immersiveengineering:capacitor_mv",3.00,15.00
"Immersive Engineering","immersiveengineering:charging_station",3.00,15.00
"Immersive Engineering","immersiveengineering:chute_aluminum",3.00,15.00
"Immersive Engineering","immersiveengineering:chute_copper",3.00,15.00
"Immersive Engineering","immersiveengineering:chute_iron",3.00,15.00
"Immersive Engineering","immersiveengineering:chute_steel",3.00,15.00
"Immersive Engineering","immersiveengineering:circuit_table",2.00,5.00
"Immersive Engineering","immersiveengineering:cloche",3.00,15.00
"Immersive Engineering","immersiveengineering:coil_hv",3.00,15.00
"Immersive Engineering","immersiveengineering:coil_lv",3.00,15.00
"Immersive Engineering","immersiveengineering:coil_mv",3.00,15.00
"Immersive Engineering","immersiveengineering:coke",2.00,10.00
"Immersive Engineering","immersiveengineering:coke_oven",2.00,20.00
"Immersive Engineering","immersiveengineering:cokebrick",2.00,10.00
"Immersive Engineering","immersiveengineering:concrete",2.00,10.00
"Immersive Engineering","immersiveengineering:concrete_fluid_block",0.00,0.00
"Immersive Engineering","immersiveengineering:concrete_leaded",2.00,180.00
"Immersive Engineering","immersiveengineering:concrete_quarter",2.00,20.00
"Immersive Engineering","immersiveengineering:concrete_sheet",2.00,20.00
