"Mod name","Registry name","Item ID","Display name","Tags"
"Minecraft","minecraft:melon",250,"Melon","chipped:melon, diet:fruits, forge:fruits, forge:fruits/melon, forge:vinegar_ingredients, forge:vinegar_ingredients/melon, resourcefulbees:valid_apiary"
"Minecraft","minecraft:melon_seeds",738,"Melon Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, diet:vegetables, forge:seeds, forge:seeds/melon, forge:seeds/melonseeds, sereneseasons:summer_crops"
"Minecraft","minecraft:melon_slice",735,"Melon Slice","alexsmobs:elephant_foodstuffs, croptopia:melons, diet:fruits, environmental:deer_tempt_items, forge:crops/melon, forge:fruits, forge:fruits/melon, forge:vinegar_ingredients, forge:vinegar_ingredients/melon"
"Minecraft","minecraft:milk_bucket",669,"Milk Bucket","diet:proteins, forge:buckets/milk, forge:milk, forge:milk/milk, forge:milks"
"Minecraft","minecraft:minecart",663,"Minecart",""
"Minecraft","minecraft:mojang_banner_pattern",932,"Banner Pattern",""
"Minecraft","minecraft:mooshroom_spawn_egg",783,"Mooshroom Spawn Egg",""
"Minecraft","minecraft:mossy_cobblestone",169,"Mossy Cobblestone","forge:cobblestone, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mossy_cobblestone_slab",547,"Mossy Cobblestone Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mossy_cobblestone_stairs",533,"Mossy Cobblestone Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mossy_cobblestone_wall",288,"Mossy Cobblestone Wall","minecraft:walls, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mossy_stone_brick_slab",545,"Mossy Stone Brick Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mossy_stone_brick_stairs",531,"Mossy Stone Brick Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mossy_stone_brick_wall",292,"Mossy Stone Brick Wall","minecraft:walls, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mossy_stone_bricks",241,"Mossy Stone Bricks","minecraft:stone_bricks, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mule_spawn_egg",784,"Mule Spawn Egg",""
"Minecraft","minecraft:mushroom_stem",246,"Mushroom Stem","minecraft:mushroom_stem, resourcefulbees:valid_apiary"
"Minecraft","minecraft:mushroom_stew",615,"Mushroom Stew","autumnity:snail_breeding_items, autumnity:snail_temptation_items, farmersdelight:comfort_foods"
"Minecraft","minecraft:music_disc_11",919,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_13",909,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_blocks",911,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_cat",910,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_chirp",912,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_far",913,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_mall",914,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_mellohi",915,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_pigstep",921,"Music Disc","minecraft:music_discs"
"Minecraft","minecraft:music_disc_stal",916,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_strad",917,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_wait",920,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:music_disc_ward",918,"Music Disc","minecraft:creeper_drop_music_discs, minecraft:music_discs"
"Minecraft","minecraft:mutton",868,"Raw Mutton","diet:proteins, farmersdelight:cabbage_roll_ingredients, farmersdelight:wolf_prey, forge:raw_meat, forge:raw_mutton, forge:rawmeats, forge:rawmeats/rawmutton, forge:rawmutton, forge:rawmutton/rawmutton, forge:stock_ingredients, forge:stock_ingredients/rawmutton, silentgems:stew_meat"
"Minecraft","minecraft:mycelium",262,"Mycelium","resourcefulbees:valid_apiary"
"Minecraft","minecraft:name_tag",866,"Name Tag","ftbchunks:right_click_blacklist"
"Minecraft","minecraft:nautilus_shell",924,"Nautilus Shell",""
"Minecraft","minecraft:nether_brick",849,"Nether Brick","forge:ingots, forge:ingots/nether_brick, supplementaries:throwable_bricks"
"Minecraft","minecraft:nether_brick_fence",267,"Nether Brick Fence","forge:fences, forge:fences/nether_brick, minecraft:fences, resourcefulbees:valid_apiary"
"Minecraft","minecraft:nether_brick_slab",154,"Nether Brick Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:nether_brick_stairs",268,"Nether Brick Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:nether_brick_wall",295,"Nether Brick Wall","minecraft:walls, resourcefulbees:valid_apiary"
"Minecraft","minecraft:nether_bricks",264,"Nether Bricks","chipped:nether_bricks, resourcefulbees:valid_apiary"
"Minecraft","minecraft:nether_gold_ore",36,"Nether Gold Ore","forge:ores, forge:ores/gold, minecraft:gold_ores, minecraft:piglin_loved, resourcefulbees:valid_apiary"
"Minecraft","minecraft:nether_quartz_ore",322,"Nether Quartz Ore","forge:ores, forge:ores/quartz, resourcefulbees:valid_apiary"
"Minecraft","minecraft:nether_sprouts",130,"Warped Sprouts",""
"Minecraft","minecraft:nether_star",844,"Nether Star","forge:nether_stars"
"Minecraft","minecraft:nether_wart",748,"Nether Wart","diet:vegetables, forge:crops/nether_wart, sereneseasons:autumn_crops, sereneseasons:spring_crops, sereneseasons:summer_crops, sereneseasons:winter_crops"
"Minecraft","minecraft:nether_wart_block",425,"Crimson Wart Block","minecraft:mushroom_hyphae, resourcefulbees:valid_apiary"
"Minecraft","minecraft:netherite_axe",611,"Netherite Axe","forge:axes, forge:tools, forge:tools/axes"
"Minecraft","minecraft:netherite_block",959,"Block of Netherite","forge:storage_blocks, forge:storage_blocks/netherite, resourcefulbees:valid_apiary"
"Minecraft","minecraft:netherite_boots",645,"Netherite Boots",""
"Minecraft","minecraft:netherite_chestplate",643,"Netherite Chestplate","forge:chestplate"
"Minecraft","minecraft:netherite_helmet",642,"Netherite Helmet",""
"Minecraft","minecraft:netherite_hoe",612,"Netherite Hoe","forge:hoes"
"Minecraft","minecraft:netherite_ingot",581,"Netherite Ingot","forge:ingots, forge:ingots/netherite, minecraft:beacon_payment_items"
"Minecraft","minecraft:netherite_leggings",644,"Netherite Leggings",""
"Minecraft","minecraft:netherite_pickaxe",610,"Netherite Pickaxe","forge:pickaxes, forge:tools, forge:tools/pickaxes"
"Minecraft","minecraft:netherite_scrap",582,"Netherite Scrap",""
"Minecraft","minecraft:netherite_shovel",609,"Netherite Shovel","forge:shovels, forge:tools, forge:tools/shovels"
"Minecraft","minecraft:netherite_sword",608,"Netherite Sword","forge:swords"
"Minecraft","minecraft:netherrack",218,"Netherrack","chipped:netherrack, forge:netherrack, resourcefulbees:valid_apiary"
"Minecraft","minecraft:note_block",84,"Note Block","resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_boat",667,"Oak Boat","minecraft:boats"
"Minecraft","minecraft:oak_button",305,"Oak Button","minecraft:buttons, minecraft:wooden_buttons"
"Minecraft","minecraft:oak_door",558,"Oak Door","minecraft:doors, minecraft:wooden_doors, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_fence",208,"Oak Fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_fence_gate",252,"Oak Fence Gate","forge:fence_gates, forge:fence_gates/wooden, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_leaves",69,"Oak Leaves","alexsmobs:elephant_foodstuffs, alexsmobs:gorilla_foodstuffs, diet:vegetables, minecraft:leaves, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_log",37,"Oak Log","minecraft:logs, minecraft:logs_that_burn, minecraft:oak_logs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_planks",15,"Oak Planks","chipped:oak_planks, minecraft:planks, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_pressure_plate",191,"Oak Pressure Plate","minecraft:wooden_pressure_plates"
"Minecraft","minecraft:oak_sapling",23,"Oak Sapling","alexsmobs:elephant_foodstuffs, forge:sapling, minecraft:saplings, sereneseasons:autumn_crops, sereneseasons:spring_crops, sereneseasons:summer_crops, sereneseasons:winter_crops, supplementaries:flower_box_plantable"
"Minecraft","minecraft:oak_sign",652,"Oak Sign","minecraft:signs"
"Minecraft","minecraft:oak_slab",138,"Oak Slab","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_stairs",179,"Oak Stairs","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_trapdoor",226,"Oak Trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oak_wood",61,"Oak Wood","minecraft:logs, minecraft:logs_that_burn, minecraft:oak_logs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:observer",430,"Observer","resourcefulbees:valid_apiary"
"Minecraft","minecraft:obsidian",170,"Obsidian","chipped:obsidian, forge:obsidian, resourcefulbees:valid_apiary"
"Minecraft","minecraft:ocelot_spawn_egg",785,"Ocelot Spawn Egg",""
"Minecraft","minecraft:orange_banner",871,"Orange Banner","minecraft:banners"
"Minecraft","minecraft:orange_bed",717,"Orange Bed","minecraft:beds, resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_carpet",351,"Orange Carpet","chipped:orange_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_concrete",465,"Orange Concrete","chipped:orange_concrete, resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_concrete_powder",481,"Orange Concrete Powder","resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_dye",697,"Orange Dye","diet:ingredients, forge:dyes, forge:dyes/orange"
"Minecraft","minecraft:orange_glazed_terracotta",449,"Orange Glazed Terracotta","resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_shulker_box",433,"Orange Shulker Box","forge:shulker_boxes, resourcefulbees:valid_apiary, supplementaries:shulker_blacklist"
"Minecraft","minecraft:orange_stained_glass",380,"Orange Stained Glass","chipped:orange_stained_glass, forge:glass, forge:glass/orange, forge:stained_glass, resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_stained_glass_pane",396,"Orange Stained Glass Pane","chipped:orange_stained_glass_pane, forge:glass_panes, forge:glass_panes/orange, forge:stained_glass_panes, resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_terracotta",332,"Orange Terracotta","chipped:orange_terracotta, resourcefulbees:valid_apiary"
"Minecraft","minecraft:orange_tulip",117,"Orange Tulip","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Minecraft","minecraft:orange_wool",96,"Orange Wool","chipped:orange_wool, minecraft:wool, resourcefulbees:valid_apiary"
"Minecraft","minecraft:oxeye_daisy",120,"Oxeye Daisy","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Minecraft","minecraft:packed_ice",368,"Packed Ice","forge:ices, forge:ices/packedice, resourcefulbees:valid_apiary"
"Minecraft","minecraft:painting",649,"Painting",""
"Minecraft","minecraft:panda_spawn_egg",786,"Panda Spawn Egg",""
"Minecraft","minecraft:paper",677,"Paper","buildinggadgets:template_convertible, forge:paper"
"Minecraft","minecraft:parrot_spawn_egg",787,"Parrot Spawn Egg",""
"Minecraft","minecraft:peony",376,"Peony","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:tall_flowers, supplementaries:flower_box_plantable"
"Minecraft","minecraft:petrified_oak_slab",150,"Petrified Oak Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:phantom_membrane",923,"Phantom Membrane",""
"Minecraft","minecraft:phantom_spawn_egg",788,"Phantom Spawn Egg",""
"Minecraft","minecraft:pig_spawn_egg",789,"Pig Spawn Egg",""
"Minecraft","minecraft:piglin_banner_pattern",934,"Banner Pattern",""
"Minecraft","minecraft:piglin_brute_spawn_egg",791,"Piglin Brute Spawn Egg",""
"Minecraft","minecraft:piglin_spawn_egg",790,"Piglin Spawn Egg",""
"Minecraft","minecraft:pillager_spawn_egg",792,"Pillager Spawn Egg",""
"Minecraft","minecraft:pink_banner",876,"Pink Banner","minecraft:banners"
"Minecraft","minecraft:pink_bed",722,"Pink Bed","minecraft:beds, resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_carpet",356,"Pink Carpet","chipped:pink_carpet, minecraft:carpets, resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_concrete",470,"Pink Concrete","chipped:pink_concrete, resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_concrete_powder",486,"Pink Concrete Powder","resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_dye",702,"Pink Dye","diet:ingredients, forge:dyes, forge:dyes/pink"
"Minecraft","minecraft:pink_glazed_terracotta",454,"Pink Glazed Terracotta","resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_shulker_box",438,"Pink Shulker Box","forge:shulker_boxes, resourcefulbees:valid_apiary, supplementaries:shulker_blacklist"
"Minecraft","minecraft:pink_stained_glass",385,"Pink Stained Glass","chipped:pink_stained_glass, forge:glass, forge:glass/pink, forge:stained_glass, resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_stained_glass_pane",401,"Pink Stained Glass Pane","chipped:pink_stained_glass_pane, forge:glass_panes, forge:glass_panes/pink, forge:stained_glass_panes, resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_terracotta",337,"Pink Terracotta","chipped:pink_terracotta, resourcefulbees:valid_apiary"
"Minecraft","minecraft:pink_tulip",119,"Pink Tulip","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Minecraft","minecraft:pink_wool",101,"Pink Wool","chipped:pink_wool, minecraft:wool, resourcefulbees:valid_apiary"
"Minecraft","minecraft:piston",94,"Piston","resourcefulbees:valid_apiary"
"Minecraft","minecraft:player_head",838,"Player Head","forge:heads, resourcefulbees:valid_apiary"
"Minecraft","minecraft:podzol",11,"Podzol","resourcefulbees:valid_apiary"
"Minecraft","minecraft:poisonous_potato",833,"Poisonous Potato","diet:vegetables"
"Minecraft","minecraft:polar_bear_spawn_egg",793,"Polar Bear Spawn Egg",""
"Minecraft","minecraft:polished_andesite",7,"Polished Andesite","forge:stone, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_andesite_slab",554,"Polished Andesite Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_andesite_stairs",541,"Polished Andesite Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_basalt",222,"Polished Basalt","resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone",967,"Polished Blackstone","resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone_brick_slab",972,"Polished Blackstone Brick Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone_brick_stairs",973,"Polished Blackstone Brick Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone_brick_wall",303,"Polished Blackstone Brick Wall","minecraft:walls, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone_bricks",971,"Polished Blackstone Bricks","resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone_button",313,"Polished Blackstone Button","minecraft:buttons"
"Minecraft","minecraft:polished_blackstone_pressure_plate",199,"Polished Blackstone Pressure Plate",""
"Minecraft","minecraft:polished_blackstone_slab",968,"Polished Blackstone Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone_stairs",969,"Polished Blackstone Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_blackstone_wall",302,"Polished Blackstone Wall","minecraft:walls, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_diorite",5,"Polished Diorite","forge:stone, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_diorite_slab",546,"Polished Diorite Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_diorite_stairs",532,"Polished Diorite Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_granite",3,"Polished Granite","forge:stone, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_granite_slab",543,"Polished Granite Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:polished_granite_stairs",529,"Polished Granite Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"Minecraft","minecraft:popped_chorus_fruit",888,"Popped Chorus Fruit",""
"Minecraft","minecraft:poppy",112,"Poppy","diet:vegetables, environmental:deer_tempt_items, minecraft:flowers, minecraft:small_flowers, supplementaries:flower_box_plantable"
"Minecraft","minecraft:porkchop",647,"Raw Porkchop","croptopia:meat_replacements, diet:proteins, farmersdelight:cabbage_roll_ingredients, forge:raw_meat, forge:raw_pork, forge:rawmeats, forge:rawmeats/rawpork, forge:rawpork, forge:rawpork/rawpork, forge:stock_ingredients, forge:stock_ingredients/rawpork, silentgems:stew_meat"
"Minecraft","minecraft:potato",831,"Potato","alexsmobs:elephant_foodstuffs, diet:vegetables, farmersdelight:cabbage_roll_ingredients, forge:crops/potato, forge:flour_plants, forge:flour_plants/potato, forge:vegetables, forge:vegetables/potato, sereneseasons:spring_crops"
