"Mod name","Registry name","Item ID","Display name"
"Environmental","environmental:willow_hedge",14153,"Willow Hedge"
"Environmental","environmental:willow_ladder",14148,"Willow Ladder"
"Environmental","environmental:willow_leaf_carpet",14150,"Willow Leaf Carpet"
"Environmental","environmental:willow_leaves",14143,"Willow Leaves"
"Environmental","environmental:willow_log",14131,"Willow Log"
"Environmental","environmental:willow_planks",14133,"Willow Planks"
"Environmental","environmental:willow_post",14152,"Willow Post"
"Environmental","environmental:willow_pressure_plate",14138,"Willow Pressure Plate"
"Environmental","environmental:willow_sapling",14145,"Willow Sapling"
"Environmental","environmental:willow_sign",14142,"Willow Sign"
"Environmental","environmental:willow_slab",14134,"Willow Slab"
"Environmental","environmental:willow_stairs",14135,"Willow Stairs"
"Environmental","environmental:willow_trapdoor",14140,"Willow Trapdoor"
"Environmental","environmental:willow_trapped_chest",14156,"Willow Trapped Chest"
"Environmental","environmental:willow_vertical_slab",14147,"Willow Vertical Slab"
"Environmental","environmental:willow_wood",14132,"Willow Wood"
"Environmental","environmental:wisteria_beehive",14225,"Wisteria Beehive"
"Environmental","environmental:wisteria_boat",14353,"Wisteria Boat"
"Environmental","environmental:wisteria_bookshelf",14211,"Wisteria Bookshelf"
"Environmental","environmental:wisteria_button",14197,"Wisteria Button"
"Environmental","environmental:wisteria_chest",14226,"Wisteria Chest"
"Environmental","environmental:wisteria_door",14195,"Wisteria Door"
"Environmental","environmental:wisteria_fence",14192,"Wisteria Fence"
"Environmental","environmental:wisteria_fence_gate",14193,"Wisteria Fence Gate"
"Environmental","environmental:wisteria_ladder",14212,"Wisteria Ladder"
"Environmental","environmental:wisteria_log",14186,"Wisteria Log"
"Environmental","environmental:wisteria_planks",14189,"Wisteria Planks"
"Environmental","environmental:wisteria_post",14220,"Wisteria Post"
"Environmental","environmental:wisteria_pressure_plate",14196,"Wisteria Pressure Plate"
"Environmental","environmental:wisteria_sign",14198,"Wisteria Sign"
"Environmental","environmental:wisteria_slab",14191,"Wisteria Slab"
"Environmental","environmental:wisteria_stairs",14190,"Wisteria Stairs"
"Environmental","environmental:wisteria_trapdoor",14194,"Wisteria Trapdoor"
"Environmental","environmental:wisteria_trapped_chest",14227,"Wisteria Trapped Chest"
"Environmental","environmental:wisteria_vertical_slab",14214,"Wisteria Vertical Slab"
"Environmental","environmental:wisteria_wood",14188,"Wisteria Wood"
"Environmental","environmental:yak_hair",14350,"Yak Hair"
"Environmental","environmental:yak_hair_block",14098,"Yak Hair Block"
"Environmental","environmental:yak_hair_rug",14099,"Yak Hair Rug"
"Environmental","environmental:yak_pants",14351,"Yak Pants"
"Environmental","environmental:yak_spawn_egg",14366,"Yak Spawn Egg"
"Environmental","environmental:yellow_hibiscus",14118,"Yellow Hibiscus"
"Environmental","environmental:yellow_terracotta_brick_slab",14267,"Yellow Terracotta Brick Slab"
"Environmental","environmental:yellow_terracotta_brick_stairs",14249,"Yellow Terracotta Brick Stairs"
"Environmental","environmental:yellow_terracotta_brick_vertical_slab",14301,"Yellow Terracotta Brick Vertical Slab"
"Environmental","environmental:yellow_terracotta_brick_wall",14284,"Yellow Terracotta Brick Wall"
"Environmental","environmental:yellow_terracotta_bricks",14233,"Yellow Terracotta Bricks"
"Etched","etched:album_jukebox",1500,"Album Jukebox"
"Etched","etched:blank_music_disc",1496,"Blank Music Disc"
"Etched","etched:etched_music_disc",1497,"Etched Music Disc"
"Etched","etched:etching_table",1499,"Etching Table"
"Etched","etched:jukebox_minecart",1498,"Minecart with Jukebox"
"Etched","etched:music_label",1495,"Music Label"
"Extended Crafting","extendedcrafting:advanced_auto_table",8512,"Advanced Auto Crafting Table"
"Extended Crafting","extendedcrafting:advanced_catalyst",8533,"Advanced Catalyst"
"Extended Crafting","extendedcrafting:advanced_component",8542,"Advanced Component"
"Extended Crafting","extendedcrafting:advanced_table",8508,"Advanced Crafting Table"
"Extended Crafting","extendedcrafting:basic_auto_table",8511,"Basic Auto Crafting Table"
"Extended Crafting","extendedcrafting:basic_catalyst",8532,"Basic Catalyst"
"Extended Crafting","extendedcrafting:basic_component",8541,"Basic Component"
"Extended Crafting","extendedcrafting:basic_table",8507,"Basic Crafting Table"
"Extended Crafting","extendedcrafting:black_iron_block",8496,"Black Iron Block"
"Extended Crafting","extendedcrafting:black_iron_ingot",8519,"Black Iron Ingot"
"Extended Crafting","extendedcrafting:black_iron_nugget",8525,"Black Iron Nugget"
"Extended Crafting","extendedcrafting:black_iron_slate",8531,"Black Iron Slate"
"Extended Crafting","extendedcrafting:compressor",8515,"Quantum Compressor"
"Extended Crafting","extendedcrafting:crafting_core",8506,"Crafting Core"
"Extended Crafting","extendedcrafting:crystaltine_block",8500,"Crystaltine Block"
"Extended Crafting","extendedcrafting:crystaltine_catalyst",8539,"Crystaltine Catalyst"
"Extended Crafting","extendedcrafting:crystaltine_component",8548,"Crystaltine Component"
"Extended Crafting","extendedcrafting:crystaltine_ingot",8523,"Crystaltine Ingot"
"Extended Crafting","extendedcrafting:crystaltine_nugget",8529,"Crystaltine Nugget"
"Extended Crafting","extendedcrafting:elite_auto_table",8513,"Elite Auto Crafting Table"
"Extended Crafting","extendedcrafting:elite_catalyst",8534,"Elite Catalyst"
"Extended Crafting","extendedcrafting:elite_component",8543,"Elite Component"
"Extended Crafting","extendedcrafting:elite_table",8509,"Elite Crafting Table"
"Extended Crafting","extendedcrafting:ender_alternator",8516,"Ender Alternator"
"Extended Crafting","extendedcrafting:ender_catalyst",8537,"Ender Catalyst"
"Extended Crafting","extendedcrafting:ender_component",8546,"Ender Component"
"Extended Crafting","extendedcrafting:ender_crafter",8517,"Ender Crafter"
"Extended Crafting","extendedcrafting:ender_ingot",8521,"Ender Ingot"
"Extended Crafting","extendedcrafting:ender_ingot_block",8498,"Ender Ingot Block"
"Extended Crafting","extendedcrafting:ender_nugget",8527,"Ender Nugget"
"Extended Crafting","extendedcrafting:ender_star",8550,"Ender Star"
"Extended Crafting","extendedcrafting:ender_star_block",8503,"Ender Star Block"
"Extended Crafting","extendedcrafting:enhanced_ender_catalyst",8538,"Enhanced Ender Catalyst"
"Extended Crafting","extendedcrafting:enhanced_ender_component",8547,"Enhanced Ender Component"
"Extended Crafting","extendedcrafting:enhanced_ender_ingot",8522,"Enhanced Ender Ingot"
"Extended Crafting","extendedcrafting:enhanced_ender_ingot_block",8499,"Enhanced Ender Ingot Block"
"Extended Crafting","extendedcrafting:enhanced_ender_nugget",8528,"Enhanced Ender Nugget"
"Extended Crafting","extendedcrafting:frame",8504,"Black Iron Frame"
"Extended Crafting","extendedcrafting:handheld_table",8551,"Handheld Crafting Table"
"Extended Crafting","extendedcrafting:luminessence",8518,"Luminessence"
"Extended Crafting","extendedcrafting:luminessence_block",8495,"Luminessence Block"
"Extended Crafting","extendedcrafting:nether_star_block",8502,"Nether Star Block"
"Extended Crafting","extendedcrafting:pedestal",8505,"Pedestal"
"Extended Crafting","extendedcrafting:recipe_maker",8552,"Recipe Maker"
"Extended Crafting","extendedcrafting:redstone_catalyst",8536,"Redstone Catalyst"
"Extended Crafting","extendedcrafting:redstone_component",8545,"Redstone Component"
"Extended Crafting","extendedcrafting:redstone_ingot",8520,"Redstone Ingot"
"Extended Crafting","extendedcrafting:redstone_ingot_block",8497,"Redstone Ingot Block"
"Extended Crafting","extendedcrafting:redstone_nugget",8526,"Redstone Nugget"
"Extended Crafting","extendedcrafting:singularity",8553,"NULL Singularity"
"Extended Crafting","extendedcrafting:the_ultimate_block",8501,"The Ultimate Block"
"Extended Crafting","extendedcrafting:the_ultimate_catalyst",8540,"The Ultimate Catalyst"
"Extended Crafting","extendedcrafting:the_ultimate_component",8549,"The Ultimate Component"
"Extended Crafting","extendedcrafting:the_ultimate_ingot",8524,"The Ultimate Ingot"
"Extended Crafting","extendedcrafting:the_ultimate_nugget",8530,"The Ultimate Nugget"
"Extended Crafting","extendedcrafting:ultimate_auto_table",8514,"Ultimate Auto Crafting Table"
"Extended Crafting","extendedcrafting:ultimate_catalyst",8535,"Ultimate Catalyst"
"Extended Crafting","extendedcrafting:ultimate_component",8544,"Ultimate Component"
"Extended Crafting","extendedcrafting:ultimate_singularity",8554,"Ultimate Singularity"
"Extended Crafting","extendedcrafting:ultimate_table",8510,"Ultimate Crafting Table"
"Extra Storage","extrastorage:advanced_exporter",3587,"Advanced Exporter"
"Extra Storage","extrastorage:advanced_importer",3588,"Advanced Importer"
"Extra Storage","extrastorage:block_1024k",3608,"1024k Storage Block"
"Extra Storage","extrastorage:block_1048576k_fluid",3614,"1048576k Fluid Storage Block"
"Extra Storage","extrastorage:block_16384k",3610,"16384k Storage Block"
"Extra Storage","extrastorage:block_16384k_fluid",3611,"16384k Fluid Storage Block"
"Extra Storage","extrastorage:block_256k",3607,"256k Storage Block"
"Extra Storage","extrastorage:block_262144k_fluid",3613,"262144k Fluid Storage Block"
"Extra Storage","extrastorage:block_4096k",3609,"4096k Storage Block"
"Extra Storage","extrastorage:block_65536k_fluid",3612,"65536k Fluid Storage Block"
"Extra Storage","extrastorage:diamond_crafter",3617,"Diamond Crafter"
"Extra Storage","extrastorage:disk_1024k",3600,"1024k Storage Disk"
"Extra Storage","extrastorage:disk_1048576k_fluid",3606,"1048576k Fluid Storage Disk"
"Extra Storage","extrastorage:disk_16384k",3602,"16384k Storage Disk"
"Extra Storage","extrastorage:disk_16384k_fluid",3603,"16384k Fluid Storage Disk"
"Extra Storage","extrastorage:disk_256k",3599,"256k Storage Disk"
"Extra Storage","extrastorage:disk_262144k_fluid",3605,"262144k Fluid Storage Disk"
"Extra Storage","extrastorage:disk_4096k",3601,"4096k Storage Disk"
"Extra Storage","extrastorage:disk_65536k_fluid",3604,"65536k Fluid Storage Disk"
"Extra Storage","extrastorage:gold_crafter",3616,"Gold Crafter"
"Extra Storage","extrastorage:iron_crafter",3615,"Iron Crafter"
"Extra Storage","extrastorage:netherite_crafter",3618,"Netherite Crafter"
"Extra Storage","extrastorage:neural_processor",3590,"Neural Processor"
"Extra Storage","extrastorage:raw_neural_processor",3589,"Raw Neural Processor"
"Extra Storage","extrastorage:storagepart_1024k",3592,"1024k Storage Part"
"Extra Storage","extrastorage:storagepart_1048576k_fluid",3598,"1048576k Fluid Storage Part"
"Extra Storage","extrastorage:storagepart_16384k",3594,"16384k Storage Part"
"Extra Storage","extrastorage:storagepart_16384k_fluid",3595,"16384k Fluid Storage Part"
"Extra Storage","extrastorage:storagepart_256k",3591,"256k Storage Part"
"Extra Storage","extrastorage:storagepart_262144k_fluid",3597,"262144k Fluid Storage Part"
"Extra Storage","extrastorage:storagepart_4096k",3593,"4096k Storage Part"
"Extra Storage","extrastorage:storagepart_65536k_fluid",3596,"65536k Fluid Storage Part"
"FTB Library","ftblibrary:fluid_container",13873,"Fluid Container"
"FTB Quests","ftbquests:barrier",16539,"Quest Barrier"
"FTB Quests","ftbquests:book",16535,"Quest Book"
"FTB Quests","ftbquests:custom_icon",16538,"Custom Icon"
"FTB Quests","ftbquests:detector",16541,"Quest Detector"
"FTB Quests","ftbquests:lootcrate",16536,"Loot Crate"
"FTB Quests","ftbquests:missing_item",16537,"Missing Item"
"FTB Quests","ftbquests:stage_barrier",16540,"Stage Barrier"
"Farmer's Delight","farmersdelight:acacia_pantry",11971,"Acacia Pantry"
"Farmer's Delight","farmersdelight:apple_cider",12027,"Apple Cider"
"Farmer's Delight","farmersdelight:apple_pie",12049,"Apple Pie"
"Farmer's Delight","farmersdelight:apple_pie_slice",12053,"Slice of Apple Pie"
"Farmer's Delight","farmersdelight:bacon",12038,"Raw Bacon"
"Farmer's Delight","farmersdelight:bacon_and_eggs",12080,"Bacon and Eggs"
"Farmer's Delight","farmersdelight:bacon_sandwich",12066,"Bacon Sandwich"
"Farmer's Delight","farmersdelight:baked_cod_stew",12078,"Baked Cod Stew"
"Farmer's Delight","farmersdelight:barbecue_stick",12062,"Barbecue on a Stick"
"Farmer's Delight","farmersdelight:basket",11956,"Basket"
"Farmer's Delight","farmersdelight:beef_patty",12035,"Beef Patty"
"Farmer's Delight","farmersdelight:beef_stew",12072,"Beef Stew"
"Farmer's Delight","farmersdelight:beetroot_crate",11959,"Beetroot Crate"
"Farmer's Delight","farmersdelight:birch_pantry",11968,"Birch Pantry"
"Farmer's Delight","farmersdelight:black_canvas_sign",11999,"Black Canvas Sign"
"Farmer's Delight","farmersdelight:blue_canvas_sign",11995,"Blue Canvas Sign"
"Farmer's Delight","farmersdelight:brown_canvas_sign",11996,"Brown Canvas Sign"
"Farmer's Delight","farmersdelight:brown_mushroom_colony",12015,"Brown Mushroom Colony"
"Farmer's Delight","farmersdelight:cabbage",12017,"Cabbage"
"Farmer's Delight","farmersdelight:cabbage_crate",11960,"Cabbage Crate"
"Farmer's Delight","farmersdelight:cabbage_leaf",12033,"Cabbage Leaf"
"Farmer's Delight","farmersdelight:cabbage_rolls",12070,"Cabbage Rolls"
"Farmer's Delight","farmersdelight:cabbage_seeds",12022,"Cabbage Seeds"
"Farmer's Delight","farmersdelight:cake_slice",12052,"Slice of Cake"
"Farmer's Delight","farmersdelight:canvas",12006,"Canvas"
"Farmer's Delight","farmersdelight:canvas_rug",11978,"Canvas Rug"
"Farmer's Delight","farmersdelight:canvas_sign",11983,"Canvas Sign"
"Farmer's Delight","farmersdelight:carrot_crate",11957,"Carrot Crate"
"Farmer's Delight","farmersdelight:chicken_cuts",12036,"Raw Chicken Cuts"
"Farmer's Delight","farmersdelight:chicken_sandwich",12064,"Chicken Sandwich"
"Farmer's Delight","farmersdelight:chicken_soup",12073,"Chicken Soup"
"Farmer's Delight","farmersdelight:chocolate_pie",12051,"Chocolate Pie"
"Farmer's Delight","farmersdelight:chocolate_pie_slice",12055,"Slice of Chocolate Pie"
"Farmer's Delight","farmersdelight:cod_slice",12040,"Raw Cod Slice"
"Farmer's Delight","farmersdelight:cooked_bacon",12039,"Cooked Bacon"
"Farmer's Delight","farmersdelight:cooked_chicken_cuts",12037,"Cooked Chicken Cuts"
"Farmer's Delight","farmersdelight:cooked_cod_slice",12041,"Cooked Cod Slice"
"Farmer's Delight","farmersdelight:cooked_mutton_chops",12045,"Cooked Mutton Chops"
"Farmer's Delight","farmersdelight:cooked_rice",12071,"Cooked Rice"
"Farmer's Delight","farmersdelight:cooked_salmon_slice",12043,"Cooked Salmon Slice"
"Farmer's Delight","farmersdelight:cooking_pot",11953,"Cooking Pot"
"Farmer's Delight","farmersdelight:crimson_pantry",11973,"Crimson Pantry"
"Farmer's Delight","farmersdelight:cutting_board",11955,"Cutting Board"
"Farmer's Delight","farmersdelight:cyan_canvas_sign",11993,"Cyan Canvas Sign"
"Farmer's Delight","farmersdelight:dark_oak_pantry",11972,"Dark Oak Pantry"
"Farmer's Delight","farmersdelight:diamond_knife",12002,"Diamond Knife"
"Farmer's Delight","farmersdelight:dog_food",12097,"Dog Food"
"Farmer's Delight","farmersdelight:dumplings",12068,"Dumplings"
"Farmer's Delight","farmersdelight:egg_sandwich",12063,"Egg Sandwich"
"Farmer's Delight","farmersdelight:fish_stew",12075,"Fish Stew"
"Farmer's Delight","farmersdelight:flint_knife",12000,"Flint Knife"
"Farmer's Delight","farmersdelight:fried_egg",12024,"Fried Egg"
"Farmer's Delight","farmersdelight:fried_rice",12076,"Fried Rice"
"Farmer's Delight","farmersdelight:fruit_salad",12059,"Fruit Salad"
"Farmer's Delight","farmersdelight:full_tatami_mat",11976,"Full Tatami Mat"
"Farmer's Delight","farmersdelight:golden_knife",12004,"Golden Knife"
"Farmer's Delight","farmersdelight:gray_canvas_sign",11991,"Gray Canvas Sign"
"Farmer's Delight","farmersdelight:green_canvas_sign",11997,"Green Canvas Sign"
"Farmer's Delight","farmersdelight:grilled_salmon",12088,"Grilled Salmon"
"Farmer's Delight","farmersdelight:half_tatami_mat",11977,"Half Tatami Mat"
"Farmer's Delight","farmersdelight:ham",12046,"Ham"
"Farmer's Delight","farmersdelight:hamburger",12065,"Hamburger"
"Farmer's Delight","farmersdelight:honey_cookie",12057,"Honey Cookie"
"Farmer's Delight","farmersdelight:honey_glazed_ham",12094,"Plate of Honey Glazed Ham"
"Farmer's Delight","farmersdelight:honey_glazed_ham_block",12093,"Honey Glazed Ham"
"Farmer's Delight","farmersdelight:horse_feed",12098,"Horse Feed"
