"ID","Tagged objects"
"minecraft:stairs","minecraft:oak_stairs, minecraft:spruce_stairs, minecraft:birch_stairs, minecraft:jungle_stairs, minecraft:acacia_stairs, minecraft:dark_oak_stairs, minecraft:crimson_stairs, minecraft:warped_stairs, betterendforge:neon_cactus_stairs, betterendforge:mossy_glowshroom_stairs, betterendforge:lacugrove_stairs, betterendforge:end_lotus_stairs, betterendforge:pythadendron_stairs, betterendforge:dragon_tree_stairs, betterendforge:tenanea_stairs, betterendforge:helix_tree_stairs, betterendforge:umbrella_tree_stairs, betterendforge:jellyshroom_stairs, betterendforge:lucernia_stairs, biomesoplenty:fir_stairs, biomesoplenty:redwood_stairs, biomesoplenty:cherry_stairs, biomesoplenty:mahogany_stairs, biomesoplenty:jacaranda_stairs, biomesoplenty:palm_stairs, biomesoplenty:willow_stairs, biomesoplenty:dead_stairs, biomesoplenty:magic_stairs, biomesoplenty:umbran_stairs, biomesoplenty:hellbark_stairs, silentgear:netherwood_stairs, integrateddynamics:menril_planks_stairs, byg:aspen_stairs, byg:baobab_stairs, byg:blue_enchanted_stairs, byg:cherry_stairs, byg:cika_stairs, byg:cypress_stairs, byg:ebony_stairs, byg:fir_stairs, byg:green_enchanted_stairs, byg:holly_stairs, byg:jacaranda_stairs, byg:mahogany_stairs, byg:mangrove_stairs, byg:maple_stairs, byg:pine_stairs, byg:rainbow_eucalyptus_stairs, byg:redwood_stairs, byg:skyris_stairs, byg:willow_stairs, byg:witch_hazel_stairs, byg:zelkova_stairs, byg:sythian_stairs, byg:embur_stairs, byg:palm_stairs, byg:lament_stairs, byg:ether_stairs, byg:bulbis_stairs, byg:nightshade_stairs, byg:imparius_stairs, ars_nouveau:archwood_stairs, environmental:willow_stairs, environmental:cherry_stairs, environmental:wisteria_stairs, bamboo_blocks:bamboo_stairs, upgrade_aquatic:driftwood_stairs, upgrade_aquatic:river_stairs, endergetic:poise_stairs, autumnity:maple_stairs, traverse:fir_stairs, abundance:jacaranda_stairs, abundance:redbud_stairs, minecraft:cobblestone_stairs, minecraft:sandstone_stairs, minecraft:nether_brick_stairs, minecraft:stone_brick_stairs, minecraft:brick_stairs, minecraft:purpur_stairs, minecraft:quartz_stairs, minecraft:red_sandstone_stairs, minecraft:prismarine_brick_stairs, minecraft:prismarine_stairs, minecraft:dark_prismarine_stairs, minecraft:polished_granite_stairs, minecraft:smooth_red_sandstone_stairs, minecraft:mossy_stone_brick_stairs, minecraft:polished_diorite_stairs, minecraft:mossy_cobblestone_stairs, minecraft:end_stone_brick_stairs, minecraft:stone_stairs, minecraft:smooth_sandstone_stairs, minecraft:smooth_quartz_stairs, minecraft:granite_stairs, minecraft:andesite_stairs, minecraft:red_nether_brick_stairs, minecraft:polished_andesite_stairs, minecraft:diorite_stairs, minecraft:blackstone_stairs, minecraft:polished_blackstone_brick_stairs, minecraft:polished_blackstone_stairs, infernalexp:smooth_glowstone_stairs, infernalexp:smooth_dimstone_stairs, infernalexp:smooth_dullstone_stairs, infernalexp:glowstone_brick_stairs, infernalexp:dimstone_brick_stairs, infernalexp:dullstone_brick_stairs, infernalexp:glowdust_stone_stairs, infernalexp:glowdust_stone_brick_stairs, infernalexp:basalt_stairs, infernalexp:basalt_brick_stairs, infernalexp:soul_sand_stairs, infernalexp:soul_soil_stairs, infernalexp:soul_stone_stairs, infernalexp:soul_slate_stairs, infernalexp:soul_stone_brick_stairs, infernalexp:soul_slate_brick_stairs, snowrealmagic:stairs, betterendforge:dragon_bone_stairs, betterendforge:flavolite_stairs, betterendforge:flavolite_bricks_stairs, betterendforge:violecite_stairs, betterendforge:violecite_bricks_stairs, betterendforge:sulphuric_rock_stairs, betterendforge:sulphuric_rock_bricks_stairs, betterendforge:thallasium_stairs, betterendforge:terminite_stairs, biomesoplenty:black_sandstone_stairs, biomesoplenty:smooth_black_sandstone_stairs, biomesoplenty:orange_sandstone_stairs, biomesoplenty:smooth_orange_sandstone_stairs, biomesoplenty:white_sandstone_stairs, biomesoplenty:smooth_white_sandstone_stairs, biomesoplenty:mud_brick_stairs, crumbs:cobbled_granite_stairs, crumbs:cobbled_diorite_stairs, crumbs:cobbled_andesite_stairs, crumbs:sandstone_tile_stairs, crumbs:red_sandstone_tile_stairs, crumbs:blue_nether_brick_stairs, integrateddynamics:crystalized_chorus_block_stairs, integrateddynamics:crystalized_chorus_brick_stairs, integrateddynamics:crystalized_menril_block_stairs, integrateddynamics:crystalized_menril_brick_stairs, vampirism:castle_stairs_dark_stone, vampirism:castle_stairs_dark_brick, vampirism:castle_stairs_purple_brick, byg:dacite_cobblestone_stairs, byg:mossy_stone_stairs, byg:rocky_stone_stairs, byg:scoria_stone_stairs, byg:scoria_cobblestone_stairs, byg:scoria_stonebrick_stairs, byg:soapstone_stairs, byg:polished_soapstone_stairs, byg:soapstone_brick_stairs, byg:soapstone_tile_stairs, byg:red_rock_stairs, byg:red_rock_brick_stairs, byg:mossy_red_rock_brick_stairs, byg:cracked_red_rock_brick_stairs, byg:chiseled_red_rock_brick_stairs, byg:ether_stone_stairs, byg:carved_ether_stone_stairs, byg:cobbled_ether_stone_stairs, byg:purpur_stone_stairs, byg:chiseled_fungal_imparius_stairs, environmental:grass_thatch_stairs, environmental:cattail_thatch_stairs, environmental:duckweed_thatch_stairs, environmental:mud_brick_stairs, environmental:ice_brick_stairs, environmental:terracotta_brick_stairs, environmental:white_terracotta_brick_stairs, environmental:orange_terracotta_brick_stairs, environmental:magenta_terracotta_brick_stairs, environmental:light_blue_terracotta_brick_stairs, environmental:yellow_terracotta_brick_stairs, environmental:lime_terracotta_brick_stairs, environmental:pink_terracotta_brick_stairs, environmental:gray_terracotta_brick_stairs, environmental:light_gray_terracotta_brick_stairs, environmental:cyan_terracotta_brick_stairs, environmental:purple_terracotta_brick_stairs, environmental:blue_terracotta_brick_stairs, environmental:brown_terracotta_brick_stairs, environmental:green_terracotta_brick_stairs, environmental:red_terracotta_brick_stairs, environmental:black_terracotta_brick_stairs, upgrade_aquatic:kelpy_cobblestone_stairs, upgrade_aquatic:polar_kelpy_cobblestone_stairs, upgrade_aquatic:thorny_kelpy_cobblestone_stairs, upgrade_aquatic:ochre_kelpy_cobblestone_stairs, upgrade_aquatic:tongue_kelpy_cobblestone_stairs, upgrade_aquatic:kelpy_stone_brick_stairs, upgrade_aquatic:polar_kelpy_stone_brick_stairs, upgrade_aquatic:thorny_kelpy_stone_brick_stairs, upgrade_aquatic:ochre_kelpy_stone_brick_stairs, upgrade_aquatic:tongue_kelpy_stone_brick_stairs, upgrade_aquatic:tooth_stairs, upgrade_aquatic:tooth_brick_stairs, upgrade_aquatic:scute_shingle_stairs, upgrade_aquatic:scute_pavement_stairs, upgrade_aquatic:coralstone_stairs, upgrade_aquatic:bubble_coralstone_stairs, upgrade_aquatic:brain_coralstone_stairs, upgrade_aquatic:tube_coralstone_stairs, upgrade_aquatic:horn_coralstone_stairs, upgrade_aquatic:fire_coralstone_stairs, upgrade_aquatic:acan_coralstone_stairs, upgrade_aquatic:finger_coralstone_stairs, upgrade_aquatic:star_coralstone_stairs, upgrade_aquatic:moss_coralstone_stairs, upgrade_aquatic:petal_coralstone_stairs, upgrade_aquatic:branch_coralstone_stairs, upgrade_aquatic:rock_coralstone_stairs, upgrade_aquatic:pillow_coralstone_stairs, upgrade_aquatic:silk_coralstone_stairs, upgrade_aquatic:chrome_coralstone_stairs, upgrade_aquatic:elder_prismarine_coralstone_stairs, upgrade_aquatic:prismarine_coralstone_stairs, upgrade_aquatic:dead_coralstone_stairs, upgrade_aquatic:beachgrass_thatch_stairs, endergetic:eumus_brick_stairs, savageandravage:gloomy_tile_stairs, buzzier_bees:honeycomb_brick_stairs, buzzier_bees:honeycomb_tile_stairs, create:granite_cobblestone_stairs, create:granite_bricks_stairs, create:fancy_granite_bricks_stairs, create:paved_granite_stairs, create:diorite_cobblestone_stairs, create:diorite_bricks_stairs, create:fancy_diorite_bricks_stairs, create:paved_diorite_stairs, create:andesite_cobblestone_stairs, create:andesite_bricks_stairs, create:fancy_andesite_bricks_stairs, create:paved_andesite_stairs, create:limestone_cobblestone_stairs, create:polished_limestone_stairs, create:limestone_bricks_stairs, create:fancy_limestone_bricks_stairs, create:paved_limestone_stairs, create:weathered_limestone_cobblestone_stairs, create:polished_weathered_limestone_stairs, create:weathered_limestone_bricks_stairs, create:fancy_weathered_limestone_bricks_stairs, create:paved_weathered_limestone_stairs, create:dolomite_cobblestone_stairs, create:polished_dolomite_stairs, create:dolomite_bricks_stairs, create:fancy_dolomite_bricks_stairs, create:paved_dolomite_stairs, create:gabbro_cobblestone_stairs, create:polished_gabbro_stairs, create:gabbro_bricks_stairs, create:fancy_gabbro_bricks_stairs, create:paved_gabbro_stairs, create:scoria_cobblestone_stairs, create:polished_scoria_stairs, create:scoria_bricks_stairs, create:fancy_scoria_bricks_stairs, create:paved_scoria_stairs, create:dark_scoria_cobblestone_stairs, create:polished_dark_scoria_stairs, create:dark_scoria_bricks_stairs, create:fancy_dark_scoria_bricks_stairs, create:paved_dark_scoria_stairs"
"minecraft:stone_bricks","minecraft:stone_bricks, minecraft:mossy_stone_bricks, minecraft:cracked_stone_bricks, minecraft:chiseled_stone_bricks, betterendforge:flavolite_bricks, betterendforge:violecite_bricks, betterendforge:sulphuric_rock_bricks, byg:soapstone_bricks, byg:scoria_stonebricks, byg:red_rock_bricks, byg:carved_ether_stone, byg:chiseled_therium, byg:shiny_chiseled_therium"
"minecraft:stone_crafting_materials","minecraft:cobblestone, minecraft:blackstone, betterendforge:flavolite, betterendforge:violecite, betterendforge:sulphuric_rock, byg:red_rock, byg:dacite_cobblestone, byg:scoria_cobblestone, byg:soapstone, byg:cobbled_ether_stone, chipped:cobblestone_1, chipped:cobblestone_2, chipped:cobblestone_3, chipped:cobblestone_4, chipped:cobblestone_5, chipped:cobblestone_6, chipped:cobblestone_7, chipped:cobblestone_8, chipped:cobblestone_9, chipped:cobblestone_10, chipped:cobblestone_11, chipped:cobblestone_12, chipped:cobblestone_13, chipped:cobblestone_14, chipped:cobblestone_15, chipped:cobblestone_16, chipped:cobblestone_17, chipped:cobblestone_18, chipped:blackstone_1, chipped:blackstone_2, chipped:blackstone_3, chipped:blackstone_4, chipped:blackstone_5, chipped:blackstone_6, chipped:blackstone_7, chipped:blackstone_8, chipped:blackstone_9, chipped:blackstone_10, chipped:blackstone_11, chipped:blackstone_12, chipped:blackstone_13, chipped:blackstone_14, chipped:blackstone_15, chipped:blackstone_16, chipped:blackstone_17, chipped:blackstone_18, chipped:blackstone_19, chipped:blackstone_20, chipped:blackstone_21"
"minecraft:stone_tool_materials","minecraft:cobblestone, minecraft:blackstone, betterendforge:flavolite, betterendforge:violecite, betterendforge:sulphuric_rock, byg:red_rock, byg:dacite_cobblestone, byg:scoria_cobblestone, byg:soapstone, byg:cobbled_ether_stone"
"minecraft:tall_flowers","minecraft:sunflower, minecraft:lilac, minecraft:peony, minecraft:rose_bush, biomesoplenty:blue_hydrangea, biomesoplenty:goldenrod, byg:foxglove, byg:delphinium, byg:japanese_orchid, byg:azalea, byg:tall_allium, byg:tall_pink_allium, environmental:bird_of_paradise, environmental:blue_delphinium, environmental:pink_delphinium, environmental:white_delphinium, environmental:purple_delphinium, upgrade_aquatic:flowering_rush, abundance:tall_marigold"
"minecraft:trapdoors","minecraft:acacia_trapdoor, minecraft:birch_trapdoor, minecraft:dark_oak_trapdoor, minecraft:jungle_trapdoor, minecraft:oak_trapdoor, minecraft:spruce_trapdoor, minecraft:crimson_trapdoor, minecraft:warped_trapdoor, betterendforge:mossy_glowshroom_trapdoor, betterendforge:lacugrove_trapdoor, betterendforge:end_lotus_trapdoor, betterendforge:pythadendron_trapdoor, betterendforge:dragon_tree_trapdoor, betterendforge:tenanea_trapdoor, betterendforge:helix_tree_trapdoor, betterendforge:umbrella_tree_trapdoor, betterendforge:jellyshroom_trapdoor, betterendforge:lucernia_trapdoor, biomesoplenty:fir_trapdoor, biomesoplenty:redwood_trapdoor, biomesoplenty:cherry_trapdoor, biomesoplenty:mahogany_trapdoor, biomesoplenty:jacaranda_trapdoor, biomesoplenty:palm_trapdoor, biomesoplenty:willow_trapdoor, biomesoplenty:dead_trapdoor, biomesoplenty:magic_trapdoor, biomesoplenty:umbran_trapdoor, biomesoplenty:hellbark_trapdoor, silentgear:netherwood_trapdoor, byg:aspen_trapdoor, byg:baobab_trapdoor, byg:blue_enchanted_trapdoor, byg:cherry_trapdoor, byg:cika_trapdoor, byg:cypress_trapdoor, byg:ebony_trapdoor, byg:fir_trapdoor, byg:green_enchanted_trapdoor, byg:holly_trapdoor, byg:jacaranda_trapdoor, byg:mahogany_trapdoor, byg:mangrove_trapdoor, byg:maple_trapdoor, byg:pine_trapdoor, byg:rainbow_eucalyptus_trapdoor, byg:redwood_trapdoor, byg:skyris_trapdoor, byg:willow_trapdoor, byg:witch_hazel_trapdoor, byg:zelkova_trapdoor, byg:sythian_trapdoor, byg:embur_trapdoor, byg:palm_trapdoor, byg:lament_trapdoor, byg:ether_trapdoor, byg:bulbis_trapdoor, byg:nightshade_trapdoor, byg:imparius_trapdoor, ars_nouveau:archwood_trapdoor, environmental:willow_trapdoor, environmental:cherry_trapdoor, environmental:wisteria_trapdoor, bamboo_blocks:bamboo_trapdoor, upgrade_aquatic:driftwood_trapdoor, upgrade_aquatic:river_trapdoor, endergetic:poise_trapdoor, autumnity:maple_trapdoor, traverse:fir_trapdoor, abundance:jacaranda_trapdoor, abundance:redbud_trapdoor, minecraft:iron_trapdoor, supplementaries:gold_trapdoor, supplementaries:netherite_trapdoor, betterendforge:thallasium_trapdoor, betterendforge:terminite_trapdoor, jellyfishing:vault_trapdoor, jellyfishing:chrome_vent, jellyfishing:scrap_metal_window, upgrade_aquatic:tooth_trapdoor, upgrade_aquatic:glass_trapdoor, buzzier_bees:honeycomb_trapdoor"
"minecraft:walls","minecraft:cobblestone_wall, minecraft:mossy_cobblestone_wall, minecraft:brick_wall, minecraft:prismarine_wall, minecraft:red_sandstone_wall, minecraft:mossy_stone_brick_wall, minecraft:granite_wall, minecraft:stone_brick_wall, minecraft:nether_brick_wall, minecraft:andesite_wall, minecraft:red_nether_brick_wall, minecraft:sandstone_wall, minecraft:end_stone_brick_wall, minecraft:diorite_wall, minecraft:blackstone_wall, minecraft:polished_blackstone_brick_wall, minecraft:polished_blackstone_wall, infernalexp:glowdust_stone_wall, infernalexp:glowdust_stone_brick_wall, infernalexp:glowstone_brick_wall, infernalexp:dimstone_brick_wall, infernalexp:dullstone_brick_wall, infernalexp:basalt_wall, infernalexp:basalt_brick_wall, infernalexp:soul_slate_brick_wall, infernalexp:soul_stone_wall, infernalexp:soul_stone_brick_wall, snowrealmagic:wall, betterendforge:flavolite_wall, betterendforge:flavolite_bricks_wall, betterendforge:violecite_wall, betterendforge:violecite_bricks_wall, betterendforge:sulphuric_rock_wall, betterendforge:sulphuric_rock_bricks_wall, biomesoplenty:black_sandstone_wall, biomesoplenty:orange_sandstone_wall, biomesoplenty:white_sandstone_wall, biomesoplenty:mud_brick_wall, crumbs:cobbled_granite_wall, crumbs:cobbled_diorite_wall, crumbs:cobbled_andesite_wall, crumbs:sandstone_tile_wall, crumbs:red_sandstone_tile_wall, crumbs:blue_nether_brick_wall, byg:dacite_cobblestone_wall, byg:dacite_wall, byg:dacite_tile_wall, byg:dacite_brick_wall, byg:mossy_stone_wall, byg:rocky_stone_wall, byg:scoria_stone_wall, byg:scoria_cobblestone_wall, byg:scoria_stonebrick_wall, byg:soapstone_wall, byg:polished_soapstone_wall, byg:soapstone_brick_wall, byg:soapstone_tile_wall, byg:red_rock_wall, byg:red_rock_brick_wall, byg:mossy_red_rock_brick_wall, byg:cracked_red_rock_brick_wall, byg:chiseled_red_rock_brick_wall, byg:ether_stone_wall, byg:purpur_stone_wall, byg:cryptic_stone_wall, byg:chiseled_therium_wall, byg:shiny_chiseled_therium_wall, byg:cobbled_ether_stone_wall, byg:carved_ether_stone_wall, byg:travertine_wall, byg:polished_travertine_wall, byg:chiseled_travertine_wall, byg:chiseled_fungal_imparius_wall, environmental:mud_brick_wall, environmental:ice_brick_wall, environmental:terracotta_brick_wall, environmental:white_terracotta_brick_wall, environmental:orange_terracotta_brick_wall, environmental:magenta_terracotta_brick_wall, environmental:light_blue_terracotta_brick_wall, environmental:yellow_terracotta_brick_wall, environmental:lime_terracotta_brick_wall, environmental:pink_terracotta_brick_wall, environmental:gray_terracotta_brick_wall, environmental:light_gray_terracotta_brick_wall, environmental:cyan_terracotta_brick_wall, environmental:purple_terracotta_brick_wall, environmental:blue_terracotta_brick_wall, environmental:brown_terracotta_brick_wall, environmental:green_terracotta_brick_wall, environmental:red_terracotta_brick_wall, environmental:black_terracotta_brick_wall, upgrade_aquatic:kelpy_cobblestone_wall, upgrade_aquatic:polar_kelpy_cobblestone_wall, upgrade_aquatic:thorny_kelpy_cobblestone_wall, upgrade_aquatic:ochre_kelpy_cobblestone_wall, upgrade_aquatic:tongue_kelpy_cobblestone_wall, upgrade_aquatic:kelpy_stone_brick_wall, upgrade_aquatic:polar_kelpy_stone_brick_wall, upgrade_aquatic:thorny_kelpy_stone_brick_wall, upgrade_aquatic:ochre_kelpy_stone_brick_wall, upgrade_aquatic:tongue_kelpy_stone_brick_wall, upgrade_aquatic:tooth_wall, upgrade_aquatic:tooth_brick_wall, upgrade_aquatic:scute_shingle_wall, upgrade_aquatic:scute_pavement_wall, upgrade_aquatic:coralstone_wall, upgrade_aquatic:bubble_coralstone_wall, upgrade_aquatic:brain_coralstone_wall, upgrade_aquatic:tube_coralstone_wall, upgrade_aquatic:horn_coralstone_wall, upgrade_aquatic:fire_coralstone_wall, upgrade_aquatic:acan_coralstone_wall, upgrade_aquatic:finger_coralstone_wall, upgrade_aquatic:star_coralstone_wall, upgrade_aquatic:moss_coralstone_wall, upgrade_aquatic:petal_coralstone_wall, upgrade_aquatic:branch_coralstone_wall, upgrade_aquatic:rock_coralstone_wall, upgrade_aquatic:pillow_coralstone_wall, upgrade_aquatic:silk_coralstone_wall, upgrade_aquatic:chrome_coralstone_wall, upgrade_aquatic:elder_prismarine_coralstone_wall, upgrade_aquatic:prismarine_coralstone_wall, upgrade_aquatic:dead_coralstone_wall, endergetic:mystical_obsidian_wall, savageandravage:gloomy_tile_wall, autumnity:snail_shell_brick_wall, autumnity:snail_shell_tile_wall, buzzier_bees:honeycomb_brick_wall, buzzier_bees:honeycomb_tile_wall, create:granite_cobblestone_wall, create:granite_bricks_wall, create:fancy_granite_bricks_wall, create:paved_granite_wall, create:diorite_cobblestone_wall, create:diorite_bricks_wall, create:fancy_diorite_bricks_wall, create:paved_diorite_wall, create:andesite_cobblestone_wall, create:andesite_bricks_wall, create:fancy_andesite_bricks_wall, create:paved_andesite_wall, create:limestone_cobblestone_wall, create:polished_limestone_wall, create:limestone_bricks_wall, create:fancy_limestone_bricks_wall, create:paved_limestone_wall, create:weathered_limestone_cobblestone_wall, create:polished_weathered_limestone_wall, create:weathered_limestone_bricks_wall, create:fancy_weathered_limestone_bricks_wall, create:paved_weathered_limestone_wall, create:dolomite_cobblestone_wall, create:polished_dolomite_wall, create:dolomite_bricks_wall, create:fancy_dolomite_bricks_wall, create:paved_dolomite_wall, create:gabbro_cobblestone_wall, create:polished_gabbro_wall, create:gabbro_bricks_wall, create:fancy_gabbro_bricks_wall, create:paved_gabbro_wall, create:scoria_cobblestone_wall, create:polished_scoria_wall, create:scoria_bricks_wall, create:fancy_scoria_bricks_wall, create:paved_scoria_wall, create:dark_scoria_cobblestone_wall, create:polished_dark_scoria_wall, create:dark_scoria_bricks_wall, create:fancy_dark_scoria_bricks_wall, create:paved_dark_scoria_wall"
"minecraft:warped_stems","minecraft:warped_stem, minecraft:stripped_warped_stem, minecraft:warped_hyphae, minecraft:stripped_warped_hyphae"
"minecraft:wooden_buttons","minecraft:oak_button, minecraft:spruce_button, minecraft:birch_button, minecraft:jungle_button, minecraft:acacia_button, minecraft:dark_oak_button, minecraft:crimson_button, minecraft:warped_button, betterendforge:mossy_glowshroom_button, betterendforge:lacugrove_button, betterendforge:end_lotus_button, betterendforge:pythadendron_button, betterendforge:dragon_tree_button, betterendforge:tenanea_button, betterendforge:helix_tree_button, betterendforge:umbrella_tree_button, betterendforge:jellyshroom_button, betterendforge:lucernia_button, biomesoplenty:fir_button, biomesoplenty:redwood_button, biomesoplenty:cherry_button, biomesoplenty:mahogany_button, biomesoplenty:jacaranda_button, biomesoplenty:palm_button, biomesoplenty:willow_button, biomesoplenty:dead_button, biomesoplenty:magic_button, biomesoplenty:umbran_button, biomesoplenty:hellbark_button, byg:aspen_button, byg:baobab_button, byg:blue_enchanted_button, byg:cherry_button, byg:cika_button, byg:cypress_button, byg:ebony_button, byg:fir_button, byg:green_enchanted_button, byg:holly_button, byg:jacaranda_button, byg:mahogany_button, byg:mangrove_button, byg:maple_button, byg:pine_button, byg:rainbow_eucalyptus_button, byg:redwood_button, byg:skyris_button, byg:willow_button, byg:witch_hazel_button, byg:zelkova_button, byg:sythian_button, byg:embur_button, byg:palm_button, byg:lament_button, byg:ether_button, byg:bulbis_button, byg:nightshade_button, byg:imparius_button, ars_nouveau:archwood_button, environmental:willow_button, environmental:cherry_button, environmental:wisteria_button, bamboo_blocks:bamboo_button, upgrade_aquatic:driftwood_button, upgrade_aquatic:river_button, endergetic:poise_button, autumnity:maple_button, traverse:fir_button, abundance:jacaranda_button, abundance:redbud_button"
"minecraft:wooden_doors","minecraft:oak_door, minecraft:spruce_door, minecraft:birch_door, minecraft:jungle_door, minecraft:acacia_door, minecraft:dark_oak_door, minecraft:crimson_door, minecraft:warped_door, betterendforge:mossy_glowshroom_door, betterendforge:lacugrove_door, betterendforge:end_lotus_door, betterendforge:pythadendron_door, betterendforge:dragon_tree_door, betterendforge:tenanea_door, betterendforge:helix_tree_door, betterendforge:umbrella_tree_door, betterendforge:jellyshroom_door, betterendforge:lucernia_door, biomesoplenty:fir_door, biomesoplenty:redwood_door, biomesoplenty:cherry_door, biomesoplenty:mahogany_door, biomesoplenty:jacaranda_door, biomesoplenty:palm_door, biomesoplenty:willow_door, biomesoplenty:dead_door, biomesoplenty:magic_door, biomesoplenty:umbran_door, biomesoplenty:hellbark_door, silentgear:netherwood_door, integrateddynamics:menril_door, byg:aspen_door, byg:baobab_door, byg:blue_enchanted_door, byg:cherry_door, byg:cika_door, byg:cypress_door, byg:ebony_door, byg:fir_door, byg:green_enchanted_door, byg:holly_door, byg:jacaranda_door, byg:mahogany_door, byg:mangrove_door, byg:maple_door, byg:pine_door, byg:rainbow_eucalyptus_door, byg:redwood_door, byg:skyris_door, byg:willow_door, byg:witch_hazel_door, byg:zelkova_door, byg:sythian_door, byg:embur_door, byg:palm_door, byg:lament_door, byg:ether_door, byg:bulbis_door, byg:nightshade_door, byg:imparius_door, ars_nouveau:archwood_door, environmental:willow_door, environmental:cherry_door, environmental:wisteria_door, bamboo_blocks:bamboo_door, upgrade_aquatic:driftwood_door, upgrade_aquatic:river_door, endergetic:poise_door, autumnity:maple_door, traverse:fir_door, abundance:jacaranda_door, abundance:redbud_door"
