"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"pamhc2foodextended:firmtofuitem","Firm Tofu",3,1.2,"false","false","forge:firmtofu, forge:firmtofu/firmtofu, forge:groundmeats, forge:groundmeats/firmtofu",""
"pamhc2foodextended:fishcakesitem","Fish Cakes",12,1.2,"false","false","",""
"pamhc2foodextended:fishdinneritem","Fish Dinner",11,1.2,"false","false","diet:grains, diet:proteins",""
"pamhc2foodextended:fishfingersandcustarditem","Fish Fingers and Custard",15,1.2,"false","false","",""
"pamhc2foodextended:fishlettucewrapitem","Fish Lettuce Wrap",6,1.2,"false","false","",""
"pamhc2foodextended:fishtacoitem","Fish Taco",14,1.2,"false","false","",""
"pamhc2foodextended:footlongitem","Footlong",18,1.2,"false","false","",""
"pamhc2foodextended:fortunecookieitem","Fortune Cookie",6,1.2,"false","false","",""
"pamhc2foodextended:frenchtoastitem","French Toast",12,1.2,"false","false","",""
"pamhc2foodextended:friedbolognasandwichitem","Fried Bologna Sandwich",23,1.2,"false","false","",""
"pamhc2foodextended:friedfeastitem","Fried Feast",39,1.2,"false","false","",""
"pamhc2foodextended:friedgreentomatoesitem","Fried Green Tomatoes",10,1.2,"false","false","",""
"pamhc2foodextended:friedonionsitem","Fried Onions",5,1.2,"false","false","",""
"pamhc2foodextended:friedpecanokraitem","Fried Pecan Okra",9,1.2,"false","false","",""
"pamhc2foodextended:friedriceitem","Fried Rice",11,1.2,"false","false","",""
"pamhc2foodextended:frosteddonutitem","Frosted Donut",13,1.2,"false","false","diet:grains, diet:sugars",""
"pamhc2foodextended:fruitcakeitem","Fruitcake",28,1.2,"false","false","",""
"pamhc2foodextended:fruitcreamfestivalbreaditem","Fruit Cream Festival Bread",15,1.2,"false","false","",""
"pamhc2foodextended:futomakiitem","Futomaki",14,1.2,"false","false","",""
"pamhc2foodextended:gardensoupitem","Garden Soup",12,1.2,"false","false","",""
"pamhc2foodextended:garlicbreaditem","Garlic Bread",10,1.2,"false","false","",""
"pamhc2foodextended:garlicchickenitem","Garlic Chicken",8,1.2,"false","false","",""
"pamhc2foodextended:garlicmashedpotatoesitem","Garlic Mashed Potatoes",12,1.2,"false","false","",""
"pamhc2foodextended:garlicsteakitem","Garlic Steak",9,1.2,"false","false","",""
"pamhc2foodextended:generaltsochickenitem","General Tso's Chicken",13,1.2,"false","false","",""
"pamhc2foodextended:gherkinitem","Gherkin",12,1.2,"false","false","",""
"pamhc2foodextended:gingerchickenitem","Ginger Chicken",11,1.2,"false","false","",""
"pamhc2foodextended:gingeredrhubarbtartitem","Ginger Rhubarb",9,1.2,"false","false","",""
"pamhc2foodextended:gingersnapsitem","Ginger Snaps",5,1.2,"false","false","",""
"pamhc2foodextended:gingersodaitem","Ginger Soda",5,1.2,"false","false","diet:sugars, forge:sodas, forge:sodas/gingersodaitem",""
"pamhc2foodextended:gooseberryjellyitem","Gooseberry Jelly",4,1.2,"false","false","forge:jellies, forge:jellies/gooseberryjelly",""
"pamhc2foodextended:gooseberryjellysandwichitem","Gooseberry Jelly Sandwich",12,1.2,"false","false","",""
"pamhc2foodextended:gooseberryjellytoastitem","Gooseberry Jelly Toast",10,1.2,"false","false","",""
"pamhc2foodextended:gooseberryjuiceitem","Gooseberry Juice",5,1.2,"false","false","forge:juices, forge:juices/gooseberryjuice",""
"pamhc2foodextended:gooseberrypieitem","Gooseberry Pie",7,1.2,"false","false","",""
"pamhc2foodextended:gooseberrysmoothieitem","Gooseberry Smoothie",7,1.2,"false","false","",""
"pamhc2foodextended:gooseberryyogurtitem","Gooseberry Yogurt",5,1.2,"false","false","",""
"pamhc2foodextended:gourmetbeefburgeritem","Gourmet Beef Burger",44,1.2,"false","false","",""
"pamhc2foodextended:gourmetbeefpattyitem","Gourmet Beef Patty",12,1.2,"false","false","",""
"pamhc2foodextended:gourmetmuttonburgeritem","Gourmet Mutton Burger",40,1.2,"false","false","",""
"pamhc2foodextended:gourmetmuttonpattyitem","Gourmet Mutton Patty",11,1.2,"false","false","diet:proteins",""
"pamhc2foodextended:gourmetporkburgeritem","Gourmet Pork Burger",42,1.2,"false","false","",""
"pamhc2foodextended:gourmetporkpattyitem","Gourmet Pork Patty",12,1.2,"false","false","",""
"pamhc2foodextended:grandmasmacaronicasseroleitem","Grandma's Macaroni Casserole",19,1.2,"false","false","",""
"pamhc2foodextended:grapefruitjellyitem","Grapefruit Jelly",6,1.2,"false","false","forge:jellies, forge:jellies/grapefruitjelly",""
"pamhc2foodextended:grapefruitjellysandwichitem","Grapefruit Jelly Sandwich",14,1.2,"false","false","",""
"pamhc2foodextended:grapefruitjellytoastitem","Grapefruit Jelly Toast",12,1.2,"false","false","",""
"pamhc2foodextended:grapefruitjuiceitem","Grapefruit Juice",9,1.2,"false","false","forge:juices, forge:juices/grapefruitjuice",""
"pamhc2foodextended:grapefruitpieitem","Grapefruit Pie",9,1.2,"false","false","",""
"pamhc2foodextended:grapefruitsmoothieitem","Grapefruit Smoothie",11,1.2,"false","false","",""
"pamhc2foodextended:grapefruitsodaitem","Grapefruit Soda",8,1.2,"false","false","diet:sugars, forge:sodas, forge:sodas/grapefruitsodaitem",""
"pamhc2foodextended:grapefruityogurtitem","Grapefruit Yogurt",7,1.2,"false","false","",""
"pamhc2foodextended:grapejellyitem","Grape Jelly",4,1.2,"false","false","forge:jellies, forge:jellies/grapejelly",""
"pamhc2foodextended:grapejellysandwichitem","Grape Jelly Sandwich",12,1.2,"false","false","",""
"pamhc2foodextended:grapejellytoastitem","Grape Jelly Toast",10,1.2,"false","false","",""
"pamhc2foodextended:grapejuiceitem","Grape Juice",5,1.2,"false","false","forge:juices, forge:juices/grapejuice",""
"pamhc2foodextended:grapepieitem","Grape Pie",7,1.2,"false","false","",""
"pamhc2foodextended:grapesmoothieitem","Grape Smoothie",7,1.2,"false","false","",""
"pamhc2foodextended:grapesodaitem","Grape Soda",6,1.2,"false","false","diet:sugars, forge:sodas, forge:sodas/grapesodaitem",""
"pamhc2foodextended:grapeyogurtitem","Grape Yogurt",5,1.2,"false","false","",""
"pamhc2foodextended:gravyitem","Gravy",8,1.2,"false","false","",""
"pamhc2foodextended:greenbeancasseroleitem","Green Bean Casserole",6,1.2,"false","false","",""
"pamhc2foodextended:greeneggsandhamitem","Green Eggs and Ham",7,1.2,"false","false","",""
"pamhc2foodextended:greengrapejellyitem","Green Grape Jelly",4,1.2,"false","false","forge:jellies, forge:jellies/greengrapejelly",""
"pamhc2foodextended:greengrapejellysandwichitem","Green Grape Jelly Sandwich",12,1.2,"false","false","",""
"pamhc2foodextended:greengrapejellytoastitem","Green Grape Jelly Toast",10,1.2,"false","false","",""
"pamhc2foodextended:greengrapejuiceitem","Green Grape Juice",5,1.2,"false","false","forge:juices, forge:juices/greengrapejuice",""
"pamhc2foodextended:greengrapepieitem","Green Grape Pie",7,1.2,"false","false","",""
"pamhc2foodextended:greengrapesmoothieitem","Green Grape Smoothie",7,1.2,"false","false","",""
"pamhc2foodextended:greengrapeyogurtitem","Green Grape Yogurt",5,1.2,"false","false","",""
"pamhc2foodextended:greenteaitem","Green Tea",3,1.2,"false","false","",""
"pamhc2foodextended:grilledcheesevegemitetoastitem","Grilled Cheese Vegemite Toast",20,1.2,"false","false","",""
"pamhc2foodextended:grilledskewersitem","Grilled Skewers",9,1.2,"false","false","",""
"pamhc2foodextended:gritsitem","Grits",9,1.2,"false","false","",""
"pamhc2foodextended:groiledcheesesandwichitem","Groiled Cheese Sandwich",18,1.2,"false","false","",""
"pamhc2foodextended:groundcinnamonitem","Ground Cinnamon",2,1.2,"false","false","diet:ingredients, forge:spices, forge:spices/groundcinnamon",""
"pamhc2foodextended:guacamoleitem","Guacamole",13,1.2,"false","false","",""
"pamhc2foodextended:guavajellyitem","Guava Jelly",6,1.2,"false","false","forge:jellies, forge:jellies/guavajelly",""
"pamhc2foodextended:guavajellysandwichitem","Guava Jelly Sandwich",14,1.2,"false","false","",""
"pamhc2foodextended:guavajellytoastitem","Guava Jelly Toast",12,1.2,"false","false","",""
"pamhc2foodextended:guavajuiceitem","Guava Juice",9,1.2,"false","false","forge:juices, forge:juices/guavajuice",""
"pamhc2foodextended:guavapieitem","Guava Pie",9,1.2,"false","false","",""
"pamhc2foodextended:guavasmoothieitem","Guava Smoothie",11,1.2,"false","false","",""
"pamhc2foodextended:guavayogurtitem","Guava Yogurt",7,1.2,"false","false","",""
"pamhc2foodextended:guisoitem","Guiso",17,1.2,"false","false","",""
"pamhc2foodextended:gyudonitem","Gyudon",8,1.2,"false","false","",""
"pamhc2foodextended:haggisitem","Haggis",15,1.2,"false","false","",""
"pamhc2foodextended:hamandcheesesandwichitem","Ham and Cheese Sandwich",13,1.2,"false","false","",""
"pamhc2foodextended:hamandpineapplepizzaitem","Ham and Pinapple Pizza",17,1.2,"false","false","",""
"pamhc2foodextended:hamsweetpicklesandwichitem","Ham Sweet Pickle Sandwich",22,1.2,"false","false","",""
"pamhc2foodextended:hashitem","Hash",11,1.2,"false","false","",""
"pamhc2foodextended:hazelnutbutteritem","Hazelnut Butter",2,1.2,"false","false","forge:nutbutters, forge:nutbutters/hazelnutbutter",""
"pamhc2foodextended:hazelnutchocolateitem","Hazelnut Chocolate",4,1.2,"false","false","",""
"pamhc2foodextended:hazelnutcoffeeitem","Hazenut Coffee",3,1.2,"false","false","",""
"pamhc2foodextended:heartybreakfastitem","Hearty Breakfast",24,1.2,"false","false","",""
"pamhc2foodextended:herbbutterparsnipsitem","Herb Butter Parsnips",6,1.2,"false","false","",""
"pamhc2foodextended:herbcheeseballitem","Herb Cheese Ball",6,1.2,"false","false","",""
"pamhc2foodextended:holidaycakeitem","Holiday Cake",12,1.2,"false","false","diet:fruits, diet:sugars",""
"pamhc2foodextended:homestylelunchitem","Homestyle Lunch",23,1.2,"false","false","",""
"pamhc2foodextended:honeybunitem","Honey Bun",15,1.2,"false","false","",""
"pamhc2foodextended:honeycombchocolatebaritem","Honeycomb Chocolate Bar",9,1.2,"false","false","",""
"pamhc2foodextended:honeyglazedcarrotsitem","Honey Glazed Carrots",14,1.2,"false","false","diet:sugars, diet:vegetables",""
"pamhc2foodextended:honeyglazedhamitem","Honey Glazed Ham",12,1.2,"false","false","diet:proteins, diet:sugars",""
"pamhc2foodextended:honeylemonlambitem","Honey Lemon Lamb",12,1.2,"false","false","",""
"pamhc2foodextended:honeysandwichitem","Honey Sanwhich",14,1.2,"false","false","",""
"pamhc2foodextended:honeysoyribsitem","Honey Soy Ribs",17,1.2,"false","false","",""
"pamhc2foodextended:hotandsoursoupitem","Hot and Sour Soup",17,1.2,"false","false","",""
"pamhc2foodextended:hotdishcasseroleitem","Hotdish Casserole",20,1.2,"false","false","",""
"pamhc2foodextended:hotwingsitem","Hot Wings",7,1.2,"false","false","",""
"pamhc2foodextended:huckleberryjellyitem","Huckleberry Jelly",4,1.2,"false","false","forge:jellies, forge:jellies/huckleberryjelly",""
"pamhc2foodextended:huckleberryjellysandwichitem","Huckleberry Jelly Sandwich",12,1.2,"false","false","",""
"pamhc2foodextended:huckleberryjellytoastitem","Huckleberry Jelly Toast",10,1.2,"false","false","",""
"pamhc2foodextended:huckleberryjuiceitem","Huckleberry Juice",5,1.2,"false","false","forge:juices, forge:juices/huckleberryjuice",""
"pamhc2foodextended:huckleberrypieitem","Huckleberry Pie",7,1.2,"false","false","",""
"pamhc2foodextended:huckleberrysmoothieitem","Huckleberry Smoothie",7,1.2,"false","false","",""
"pamhc2foodextended:huckleberryyogurtitem","Huckleberry Yogurt",5,1.2,"false","false","",""
"pamhc2foodextended:hummusitem","Hummus",8,1.2,"false","false","diet:grains",""
"pamhc2foodextended:hushpuppiesitem","Hush Puppies",8,1.2,"false","false","diet:grains",""
"pamhc2foodextended:imagawayakiitem","Imagawayaki",9,1.2,"false","false","",""
"pamhc2foodextended:imitationcrabsticksitem","Imitation Crab Sticks",7,1.2,"false","false","",""
"pamhc2foodextended:jackfruitjellyitem","Jackfruit Jelly",6,1.2,"false","false","forge:jellies, forge:jellies/jackfruitjelly",""
"pamhc2foodextended:jackfruitjellysandwichitem","Jackfruit Jelly Sandwich",14,1.2,"false","false","",""
"pamhc2foodextended:jackfruitjellytoastitem","Jackfruit Jelly Toast",12,1.2,"false","false","",""
"pamhc2foodextended:jackfruitjuiceitem","Jackfruit Juice",9,1.2,"false","false","forge:juices, forge:juices/jackfruitjuice",""
"pamhc2foodextended:jackfruitpieitem","Jackfruit Pie",9,1.2,"false","false","",""
"pamhc2foodextended:jackfruitsmoothieitem","Jackfruit Smoothie",11,1.2,"false","false","",""
"pamhc2foodextended:jackfruityogurtitem","Jackfruit Yogurt",7,1.2,"false","false","",""
"pamhc2foodextended:jalapenoburgeritem","Jalapeno Burger",17,1.2,"false","false","",""
"pamhc2foodextended:jambalayaitem","Jambalaya",24,1.2,"false","false","",""
"pamhc2foodextended:jellyrollitem","Jelly Roll",11,1.2,"false","false","",""
"pamhc2foodextended:juniperberryjellyitem","Juniperberry Jelly",4,1.2,"false","false","forge:jellies, forge:jellies/juniperberryjelly",""
"pamhc2foodextended:juniperberryjellysandwichitem","Juniperberry Jelly Sandwich",12,1.2,"false","false","",""
"pamhc2foodextended:juniperberryjellytoastitem","Juniperberry Jelly Toast",10,1.2,"false","false","",""
"pamhc2foodextended:juniperberryjuiceitem","Juniperberry Juice",5,1.2,"false","false","forge:juices, forge:juices/juniperberryjuice",""
"pamhc2foodextended:juniperberrypieitem","Juniperberry Pie",7,1.2,"false","false","",""
"pamhc2foodextended:juniperberrysmoothieitem","Juniperberry Smoothie",7,1.2,"false","false","",""
"pamhc2foodextended:juniperberryyogurtitem","Juniperberry Yogurt",5,1.2,"false","false","",""
"pamhc2foodextended:kalechipsitem","Kale Chips",4,1.2,"false","false","",""
"pamhc2foodextended:keylimepieitem","Key Lime Pie",13,1.2,"false","false","",""
"pamhc2foodextended:kimchiitem","Kimchi",12,1.2,"false","false","",""
"pamhc2foodextended:kiwijellyitem","Kiwi Jelly",4,1.2,"false","false","forge:jellies, forge:jellies/kiwijelly",""
"pamhc2foodextended:kiwijellysandwichitem","Kiwi Jelly Sandwich",12,1.2,"false","false","",""
"pamhc2foodextended:kiwijellytoastitem","Kiwi Jelly Toast",10,1.2,"false","false","",""
"pamhc2foodextended:kiwijuiceitem","Kiwi Juice",5,1.2,"false","false","forge:juices, forge:juices/kiwijuice",""
"pamhc2foodextended:kiwipieitem","Kiwi Pie",7,1.2,"false","false","",""
"pamhc2foodextended:kiwismoothieitem","Kiwi Smoothie",7,1.2,"false","false","",""
"pamhc2foodextended:kiwiyogurtitem","Kiwi Yogurt",5,1.2,"false","false","",""
"pamhc2foodextended:kohlundpinkelitem","Kohl und Pinkel",23,1.2,"false","false","",""
"pamhc2foodextended:koreandinneritem","Korean Dinner",40,1.2,"false","false","",""
"pamhc2foodextended:kungpaochickenitem","Kungpao Chicken",15,1.2,"false","false","",""
"pamhc2foodextended:lambbarleysoupitem","Lamb Barley Soup",13,1.2,"false","false","",""
"pamhc2foodextended:lambkebabitem","Lamb Kebab",8,1.2,"false","false","",""
"pamhc2foodextended:lambwithmintsauceitem","Lamb with Mint Sauce",10,1.2,"false","false","",""
"pamhc2foodextended:lamingtonitem","Lamington",10,1.2,"false","false","",""
"pamhc2foodextended:lasagnaitem","Lasagna",14,1.2,"false","false","",""
"pamhc2foodextended:lavendershortbreaditem","Lavender Shortbread",5,1.2,"false","false","",""
"pamhc2foodextended:leafychickensandwichitem","Leafy Chicken Sandwich",16,1.2,"false","false","",""
"pamhc2foodextended:leafyfishsandwichitem","Leafy Fish Sandwich",16,1.2,"false","false","diet:grains, diet:proteins, diet:vegetables",""
"pamhc2foodextended:leekbaconsoupitem","Leek Bacon Soup",9,1.2,"false","false","",""
"pamhc2foodextended:lemonaideitem","Lemonaide",4,1.2,"false","false","",""
"pamhc2foodextended:lemonchickenitem","Lemon Chicken",7,1.2,"false","false","",""
"pamhc2foodextended:lemondrizzlecakeitem","Lemon Drizzle Cake",10,1.2,"false","false","",""
"pamhc2foodextended:lemonjellyitem","Lemon Jelly",3,1.2,"false","false","forge:jellies, forge:jellies/lemonjelly",""
"pamhc2foodextended:lemonjellysandwichitem","Lemon Jelly Sandwich",11,1.2,"false","false","",""
"pamhc2foodextended:lemonjellytoastitem","Lemon Jelly Toast",9,1.2,"false","false","",""
"pamhc2foodextended:lemonjuiceitem","Lemon Juice",3,1.2,"false","false","forge:juices, forge:juices/lemonjuice",""
"pamhc2foodextended:lemonlimesodaitem","Lemon Lime Soda",6,1.2,"false","false","diet:sugars, forge:sodas, forge:sodas/lemonlimesodaitem",""
"pamhc2foodextended:lemonmeringueitem","Lemon Meringue",13,1.2,"false","false","",""
"pamhc2foodextended:lemonpieitem","Lemon Pie",6,1.2,"false","false","",""
"pamhc2foodextended:lemonsmoothieitem","Lemon Smoothie",5,1.2,"false","false","",""
"pamhc2foodextended:lemonyogurtitem","Lemon Yogurt",4,1.2,"false","false","",""
"pamhc2foodextended:limejellyitem","Lime Jelly",3,1.2,"false","false","forge:jellies, forge:jellies/limejelly",""
"pamhc2foodextended:limejellysandwichitem","Lime Jelly Sandwich",11,1.2,"false","false","",""
"pamhc2foodextended:limejellytoastitem","Lime Jelly Toast",9,1.2,"false","false","",""
"pamhc2foodextended:limejuiceitem","Lime Juice",3,1.2,"false","false","forge:juices, forge:juices/limejuice",""
"pamhc2foodextended:limepieitem","Lime Pie",6,1.2,"false","false","",""
"pamhc2foodextended:limesmoothieitem","Lime Smoothie",5,1.2,"false","false","",""
"pamhc2foodextended:limeyogurtitem","Lime Yogurt",4,1.2,"false","false","",""
"pamhc2foodextended:liverandonionsitem","Liver and Onions",9,1.2,"false","false","",""
"pamhc2foodextended:loadedbakedpotatoitem","Loaded Baked Potato",22,1.2,"false","false","",""
"pamhc2foodextended:loxbagelsandwichitem","Lox Bagel Sandwich",12,1.2,"false","false","",""
"pamhc2foodextended:lycheejellyitem","Lychee Jelly",6,1.2,"false","false","forge:jellies, forge:jellies/lycheejelly",""
"pamhc2foodextended:lycheejellysandwichitem","Lychee Jelly Sandwich",14,1.2,"false","false","",""
"pamhc2foodextended:lycheejellytoastitem","Lychee Jelly Toast",12,1.2,"false","false","",""
"pamhc2foodextended:lycheejuiceitem","Lychee Juice",9,1.2,"false","false","forge:juices, forge:juices/lycheejuice",""
"pamhc2foodextended:lycheepieitem","Lychee Pie",9,1.2,"false","false","",""
"pamhc2foodextended:lycheesmoothieitem","Lychee Smoothie",11,1.2,"false","false","",""
"pamhc2foodextended:lycheeyogurtitem","Lychee Yogurt",7,1.2,"false","false","",""
"pamhc2foodextended:mangochutneyitem","Mango Chutney",9,1.2,"false","false","",""
"pamhc2foodextended:mangojellyitem","Mango Jelly",6,1.2,"false","false","forge:jellies, forge:jellies/mangojelly",""
