"ID","Name","Description","Parent"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_blackstone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_blackstone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_diorite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_diorite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_end_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_end_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_granite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_granite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_gravel","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_gravel","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_netherrack","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_netherrack","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_sand","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_sand","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_soul_soil","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_soul_soil","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/minecraft_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_deepslate","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_deepslate","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_jasper","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_jasper","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_marble","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_marble","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_slate","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/aluminum/quark_slate","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/astral_marble","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/astral_marble","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/betterend_flavolite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/betterend_flavolite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/betterend_sulphuric_rock","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/betterend_sulphuric_rock","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/betterend_violecite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/betterend_violecite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_blue_netherrack","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_blue_netherrack","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_brimstone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_brimstone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_cryptic_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_cryptic_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_ether_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_ether_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_mossy_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_mossy_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_nylium_soul_soil","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_nylium_soul_soil","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_subzero_ash","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/byg_subzero_ash","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_gabbro","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_gabbro","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_limestone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_limestone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_scoria","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_scoria","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_weathered_limestone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/create_weathered_limestone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_andesite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_andesite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_basalt","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_basalt","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_blackstone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_blackstone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_diorite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_diorite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_end_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_end_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_granite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_granite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_gravel","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_gravel","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_netherrack","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_netherrack","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_sand","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_sand","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_soul_soil","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_soul_soil","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/minecraft_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_deepslate","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_deepslate","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_jasper","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_jasper","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_marble","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_marble","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_slate","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/apatite/quark_slate","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/astral_marble","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/astral_marble","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/betterend_flavolite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/betterend_flavolite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/betterend_sulphuric_rock","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/betterend_sulphuric_rock","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/betterend_violecite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/betterend_violecite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_blue_netherrack","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_blue_netherrack","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_brimstone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_brimstone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_cryptic_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_cryptic_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_ether_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_ether_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_mossy_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_mossy_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_nylium_soul_soil","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_nylium_soul_soil","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_subzero_ash","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/byg_subzero_ash","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_gabbro","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_gabbro","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_limestone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_limestone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_scoria","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_scoria","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_weathered_limestone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/create_weathered_limestone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_andesite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_andesite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_basalt","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_basalt","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_blackstone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_blackstone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_diorite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_diorite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_end_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_end_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_granite","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_granite","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_gravel","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_gravel","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_netherrack","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_netherrack","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_sand","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_sand","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_soul_soil","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_soul_soil","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_stone","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/minecraft_stone","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/quark_deepslate","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/quark_deepslate","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/quark_jasper","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/quark_jasper","<null>","minecraft:recipes/root"
"emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/quark_marble","emendatusenigmatica:recipes/emendatusenigmatica/ore_from_chunk_stonecutting/arcane/quark_marble","<null>","minecraft:recipes/root"
